#,Date-Time (French Polynesia Standard Time),Ch:1 - Temperature   (°C),Chan 1 Alarm Tripped,Chan 1 Alarm Cleared,Button Down,Button Up,Host Connected,End of File
1102,07/12/2023 12:04:50,29.81,,,,,,
1103,07/12/2023 12:14:50,29.77,,,,,,
1104,07/12/2023 12:24:50,29.77,,,,,,
1105,07/12/2023 12:34:50,29.81,,,,,,
1106,07/12/2023 12:44:50,29.81,,,,,,
1107,07/12/2023 12:54:50,29.86,,,,,,
1108,07/12/2023 13:04:50,29.81,,,,,,
1109,07/12/2023 13:14:50,29.86,,,,,,
1110,07/12/2023 13:24:50,29.77,,,,,,
1111,07/12/2023 13:34:50,29.81,,,,,,
1112,07/12/2023 13:44:50,29.86,,,,,,
1113,07/12/2023 13:54:50,29.86,,,,,,
1114,07/12/2023 14:04:50,29.90,,,,,,
1115,07/12/2023 14:14:50,29.98,,,,,,
1116,07/12/2023 14:24:50,29.98,,,,,,
1117,07/12/2023 14:34:50,29.94,,,,,,
1118,07/12/2023 14:44:50,29.90,,,,,,
1119,07/12/2023 14:54:50,29.81,,,,,,
1120,07/12/2023 15:04:50,29.73,,,,,,
1121,07/12/2023 15:14:50,29.73,,,,,,
1122,07/12/2023 15:24:50,29.81,,,,,,
1123,07/12/2023 15:34:50,29.68,,,,,,
1124,07/12/2023 15:44:50,29.73,,,,,,
1125,07/12/2023 15:54:50,29.68,,,,,,
1126,07/12/2023 16:04:50,29.60,,,,,,
1127,07/12/2023 16:14:50,29.56,,,,,,
1128,07/12/2023 16:24:50,29.51,,,,,,
1129,07/12/2023 16:34:50,29.34,,,,,,
1130,07/12/2023 16:44:50,29.26,,,,,,
1131,07/12/2023 16:54:50,29.30,,,,,,
1132,07/12/2023 17:04:50,29.34,,,,,,
1133,07/12/2023 17:14:50,29.34,,,,,,
1134,07/12/2023 17:24:50,29.34,,,,,,
1135,07/12/2023 17:34:50,29.34,,,,,,
1136,07/12/2023 17:44:50,29.38,,,,,,
1137,07/12/2023 17:54:50,29.34,,,,,,
1138,07/12/2023 18:04:50,29.30,,,,,,
1139,07/12/2023 18:14:50,29.30,,,,,,
1140,07/12/2023 18:24:50,29.30,,,,,,
1141,07/12/2023 18:34:50,29.30,,,,,,
1142,07/12/2023 18:44:50,29.30,,,,,,
1143,07/12/2023 18:54:50,29.34,,,,,,
1144,07/12/2023 19:04:50,29.30,,,,,,
1145,07/12/2023 19:14:50,29.34,,,,,,
1146,07/12/2023 19:24:50,29.34,,,,,,
1147,07/12/2023 19:34:50,29.34,,,,,,
1148,07/12/2023 19:44:50,29.30,,,,,,
1149,07/12/2023 19:54:50,29.34,,,,,,
1150,07/12/2023 20:04:50,29.34,,,,,,
1151,07/12/2023 20:14:50,29.34,,,,,,
1152,07/12/2023 20:24:50,29.34,,,,,,
1153,07/12/2023 20:34:50,29.34,,,,,,
1154,07/12/2023 20:44:50,29.38,,,,,,
1155,07/12/2023 20:54:50,29.30,,,,,,
1156,07/12/2023 21:04:50,29.26,,,,,,
1157,07/12/2023 21:14:50,29.34,,,,,,
1158,07/12/2023 21:24:50,29.34,,,,,,
1159,07/12/2023 21:34:50,29.30,,,,,,
1160,07/12/2023 21:44:50,29.34,,,,,,
1161,07/12/2023 21:54:50,29.34,,,,,,
1162,07/12/2023 22:04:50,29.34,,,,,,
1163,07/12/2023 22:14:50,29.38,,,,,,
1164,07/12/2023 22:24:50,29.38,,,,,,
1165,07/12/2023 22:34:50,29.38,,,,,,
1166,07/12/2023 22:44:50,29.34,,,,,,
1167,07/12/2023 22:54:50,29.38,,,,,,
1168,07/12/2023 23:04:50,29.38,,,,,,
1169,07/12/2023 23:14:50,29.38,,,,,,
1170,07/12/2023 23:24:50,29.34,,,,,,
1171,07/12/2023 23:34:50,29.43,,,,,,
1172,07/12/2023 23:44:50,29.43,,,,,,
1173,07/12/2023 23:54:50,29.43,,,,,,
1174,07/13/2023 00:04:50,29.43,,,,,,
1175,07/13/2023 00:14:50,29.43,,,,,,
1176,07/13/2023 00:24:50,29.51,,,,,,
1177,07/13/2023 00:34:50,29.51,,,,,,
1178,07/13/2023 00:44:50,29.51,,,,,,
1179,07/13/2023 00:54:50,29.51,,,,,,
1180,07/13/2023 01:04:50,29.51,,,,,,
1181,07/13/2023 01:14:50,29.56,,,,,,
1182,07/13/2023 01:24:50,29.56,,,,,,
1183,07/13/2023 01:34:50,29.60,,,,,,
1184,07/13/2023 01:44:50,29.64,,,,,,
1185,07/13/2023 01:54:50,29.60,,,,,,
1186,07/13/2023 02:04:50,29.60,,,,,,
1187,07/13/2023 02:14:50,29.60,,,,,,
1188,07/13/2023 02:24:50,29.60,,,,,,
1189,07/13/2023 02:34:50,29.64,,,,,,
1190,07/13/2023 02:44:50,29.68,,,,,,
1191,07/13/2023 02:54:50,29.64,,,,,,
1192,07/13/2023 03:04:50,29.64,,,,,,
1193,07/13/2023 03:14:50,29.68,,,,,,
1194,07/13/2023 03:24:50,29.73,,,,,,
1195,07/13/2023 03:34:50,29.73,,,,,,
1196,07/13/2023 03:44:50,29.73,,,,,,
1197,07/13/2023 03:54:50,29.73,,,,,,
1198,07/13/2023 04:04:50,29.73,,,,,,
1199,07/13/2023 04:14:50,29.68,,,,,,
1200,07/13/2023 04:24:50,29.73,,,,,,
1201,07/13/2023 04:34:50,29.68,,,,,,
1202,07/13/2023 04:44:50,29.68,,,,,,
1203,07/13/2023 04:54:50,29.68,,,,,,
1204,07/13/2023 05:04:50,29.73,,,,,,
1205,07/13/2023 05:14:50,29.64,,,,,,
1206,07/13/2023 05:24:50,29.60,,,,,,
1207,07/13/2023 05:34:50,29.56,,,,,,
1208,07/13/2023 05:44:50,29.51,,,,,,
1209,07/13/2023 05:54:50,29.47,,,,,,
1210,07/13/2023 06:04:50,29.43,,,,,,
1211,07/13/2023 06:14:50,29.43,,,,,,
1212,07/13/2023 06:24:50,29.38,,,,,,
1213,07/13/2023 06:34:50,29.30,,,,,,
1214,07/13/2023 06:44:50,29.38,,,,,,
1215,07/13/2023 06:54:50,29.43,,,,,,
1216,07/13/2023 07:04:50,29.43,,,,,,
1217,07/13/2023 07:14:50,29.51,,,,,,
1218,07/13/2023 07:24:50,29.51,,,,,,
1219,07/13/2023 07:34:50,29.60,,,,,,
1220,07/13/2023 07:44:50,29.56,,,,,,
1221,07/13/2023 07:54:50,29.60,,,,,,
1222,07/13/2023 08:04:50,29.64,,,,,,
1223,07/13/2023 08:14:50,29.64,,,,,,
1224,07/13/2023 08:24:50,29.64,,,,,,
1225,07/13/2023 08:34:50,29.64,,,,,,
1226,07/13/2023 08:44:50,29.68,,,,,,
1227,07/13/2023 08:54:50,29.68,,,,,,
1228,07/13/2023 09:04:50,29.73,,,,,,
1229,07/13/2023 09:14:50,29.68,,,,,,
1230,07/13/2023 09:24:50,29.68,,,,,,
1231,07/13/2023 09:34:50,29.73,,,,,,
1232,07/13/2023 09:44:50,29.73,,,,,,
1233,07/13/2023 09:54:50,29.60,,,,,,
1234,07/13/2023 10:04:50,29.73,,,,,,
1235,07/13/2023 10:14:50,29.81,,,,,,
1236,07/13/2023 10:24:50,29.81,,,,,,
1237,07/13/2023 10:34:50,29.81,,,,,,
1238,07/13/2023 10:44:50,29.86,,,,,,
1239,07/13/2023 10:54:50,29.86,,,,,,
1240,07/13/2023 11:04:50,29.90,,,,,,
1241,07/13/2023 11:14:50,30.03,,,,,,
1242,07/13/2023 11:24:50,30.16,,,,,,
1243,07/13/2023 11:34:50,30.07,,,,,,
1244,07/13/2023 11:44:50,29.94,,,,,,
1245,07/13/2023 11:54:50,29.94,,,,,,
1246,07/13/2023 12:04:50,29.94,,,,,,
1247,07/13/2023 12:14:50,30.03,,,,,,
1248,07/13/2023 12:24:50,30.11,,,,,,
1249,07/13/2023 12:34:50,29.81,,,,,,
1250,07/13/2023 12:44:50,29.64,,,,,,
1251,07/13/2023 12:54:50,29.77,,,,,,
1252,07/13/2023 13:04:50,29.94,,,,,,
1253,07/13/2023 13:14:50,30.11,,,,,,
1254,07/13/2023 13:24:50,29.98,,,,,,
1255,07/13/2023 13:34:50,29.56,,,,,,
1256,07/13/2023 13:44:50,29.60,,,,,,
1257,07/13/2023 13:54:50,29.73,,,,,,
1258,07/13/2023 14:04:50,29.98,,,,,,
1259,07/13/2023 14:14:50,29.98,,,,,,
1260,07/13/2023 14:24:50,30.03,,,,,,
1261,07/13/2023 14:34:50,29.86,,,,,,
1262,07/13/2023 14:44:50,29.51,,,,,,
1263,07/13/2023 14:54:50,29.77,,,,,,
1264,07/13/2023 15:04:50,29.90,,,,,,
1265,07/13/2023 15:14:50,29.98,,,,,,
1266,07/13/2023 15:24:50,30.07,,,,,,
1267,07/13/2023 15:34:50,29.68,,,,,,
1268,07/13/2023 15:44:50,29.64,,,,,,
1269,07/13/2023 15:54:50,29.81,,,,,,
1270,07/13/2023 16:04:50,30.03,,,,,,
1271,07/13/2023 16:14:50,29.77,,,,,,
1272,07/13/2023 16:24:50,29.56,,,,,,
1273,07/13/2023 16:34:50,29.64,,,,,,
1274,07/13/2023 16:44:50,29.81,,,,,,
1275,07/13/2023 16:54:50,29.94,,,,,,
1276,07/13/2023 17:04:50,29.81,,,,,,
1277,07/13/2023 17:14:50,29.43,,,,,,
1278,07/13/2023 17:24:50,29.60,,,,,,
1279,07/13/2023 17:34:50,29.77,,,,,,
1280,07/13/2023 17:44:50,29.90,,,,,,
1281,07/13/2023 17:54:50,29.86,,,,,,
1282,07/13/2023 18:04:50,29.47,,,,,,
1283,07/13/2023 18:14:50,29.56,,,,,,
1284,07/13/2023 18:24:50,29.73,,,,,,
1285,07/13/2023 18:34:50,29.94,,,,,,
1286,07/13/2023 18:44:50,29.77,,,,,,
1287,07/13/2023 18:54:50,29.43,,,,,,
1288,07/13/2023 19:04:50,29.56,,,,,,
1289,07/13/2023 19:14:50,29.73,,,,,,
1290,07/13/2023 19:24:50,29.94,,,,,,
1291,07/13/2023 19:34:50,29.64,,,,,,
1292,07/13/2023 19:44:50,29.47,,,,,,
1293,07/13/2023 19:54:50,29.64,,,,,,
1294,07/13/2023 20:04:50,29.81,,,,,,
1295,07/13/2023 20:14:50,29.90,,,,,,
1296,07/13/2023 20:24:50,29.73,,,,,,
1297,07/13/2023 20:34:50,29.38,,,,,,
1298,07/13/2023 20:44:50,29.60,,,,,,
1299,07/13/2023 20:54:50,29.81,,,,,,
1300,07/13/2023 21:04:50,29.86,,,,,,
1301,07/13/2023 21:14:50,29.56,,,,,,
1302,07/13/2023 21:24:50,29.51,,,,,,
1303,07/13/2023 21:34:50,29.73,,,,,,
1304,07/13/2023 21:44:50,29.86,,,,,,
1305,07/13/2023 21:54:50,29.73,,,,,,
1306,07/13/2023 22:04:50,29.43,,,,,,
1307,07/13/2023 22:14:50,29.64,,,,,,
1308,07/13/2023 22:24:50,29.86,,,,,,
1309,07/13/2023 22:34:50,29.94,,,,,,
1310,07/13/2023 22:44:50,29.56,,,,,,
1311,07/13/2023 22:54:50,29.47,,,,,,
1312,07/13/2023 23:04:50,29.73,,,,,,
1313,07/13/2023 23:14:50,29.81,,,,,,
1314,07/13/2023 23:24:50,29.81,,,,,,
1315,07/13/2023 23:34:50,29.47,,,,,,
1316,07/13/2023 23:44:50,29.60,,,,,,
1317,07/13/2023 23:54:50,29.81,,,,,,
1318,07/14/2023 00:04:50,29.90,,,,,,
1319,07/14/2023 00:14:50,29.60,,,,,,
1320,07/14/2023 00:24:50,29.51,,,,,,
1321,07/14/2023 00:34:50,29.64,,,,,,
1322,07/14/2023 00:44:50,29.81,,,,,,
1323,07/14/2023 00:54:50,29.90,,,,,,
1324,07/14/2023 01:04:50,29.47,,,,,,
1325,07/14/2023 01:14:50,29.51,,,,,,
1326,07/14/2023 01:24:50,29.68,,,,,,
1327,07/14/2023 01:34:50,29.86,,,,,,
1328,07/14/2023 01:44:50,29.77,,,,,,
1329,07/14/2023 01:54:50,29.38,,,,,,
1330,07/14/2023 02:04:50,29.51,,,,,,
1331,07/14/2023 02:14:50,29.60,,,,,,
1332,07/14/2023 02:24:50,29.77,,,,,,
1333,07/14/2023 02:34:50,29.86,,,,,,
1334,07/14/2023 02:44:50,29.94,,,,,,
1335,07/14/2023 02:54:50,29.56,,,,,,
1336,07/14/2023 03:04:50,29.43,,,,,,
1337,07/14/2023 03:14:50,29.64,,,,,,
1338,07/14/2023 03:24:50,29.77,,,,,,
1339,07/14/2023 03:34:50,29.90,,,,,,
1340,07/14/2023 03:44:50,29.51,,,,,,
1341,07/14/2023 03:54:50,29.43,,,,,,
1342,07/14/2023 04:04:50,29.68,,,,,,
1343,07/14/2023 04:14:50,29.77,,,,,,
1344,07/14/2023 04:24:50,29.73,,,,,,
1345,07/14/2023 04:34:50,29.43,,,,,,
1346,07/14/2023 04:44:50,29.60,,,,,,
1347,07/14/2023 04:54:50,29.73,,,,,,
1348,07/14/2023 05:04:50,29.86,,,,,,
1349,07/14/2023 05:14:50,29.68,,,,,,
1350,07/14/2023 05:24:50,29.43,,,,,,
1351,07/14/2023 05:34:50,29.51,,,,,,
1352,07/14/2023 05:44:50,29.64,,,,,,
1353,07/14/2023 05:54:50,29.86,,,,,,
1354,07/14/2023 06:04:50,29.86,,,,,,
1355,07/14/2023 06:14:50,29.47,,,,,,
1356,07/14/2023 06:24:50,29.47,,,,,,
1357,07/14/2023 06:34:50,29.64,,,,,,
1358,07/14/2023 06:44:50,29.81,,,,,,
1359,07/14/2023 06:54:50,29.90,,,,,,
1360,07/14/2023 07:04:50,29.47,,,,,,
1361,07/14/2023 07:14:50,29.60,,,,,,
1362,07/14/2023 07:24:50,29.77,,,,,,
1363,07/14/2023 07:34:50,29.94,,,,,,
1364,07/14/2023 07:44:50,29.73,,,,,,
1365,07/14/2023 07:54:50,29.47,,,,,,
1366,07/14/2023 08:04:50,29.68,,,,,,
1367,07/14/2023 08:14:50,29.94,,,,,,
1368,07/14/2023 08:24:50,29.86,,,,,,
1369,07/14/2023 08:34:50,29.56,,,,,,
1370,07/14/2023 08:44:50,29.73,,,,,,
1371,07/14/2023 08:54:50,30.07,,,,,,
1372,07/14/2023 09:04:50,29.90,,,,,,
1373,07/14/2023 09:14:50,29.64,,,,,,
1374,07/14/2023 09:24:50,29.68,,,,,,
1375,07/14/2023 09:34:50,30.03,,,,,,
1376,07/14/2023 09:44:50,29.98,,,,,,
1377,07/14/2023 09:54:50,29.77,,,,,,
1378,07/14/2023 10:04:50,29.64,,,,,,
1379,07/14/2023 10:14:50,29.86,,,,,,
1380,07/14/2023 10:24:50,30.07,,,,,,
1381,07/14/2023 10:34:50,29.86,,,,,,
1382,07/14/2023 10:44:50,29.68,,,,,,
1383,07/14/2023 10:54:50,29.60,,,,,,
1384,07/14/2023 11:04:50,29.90,,,,,,
1385,07/14/2023 11:14:50,30.16,,,,,,
1386,07/14/2023 11:24:50,29.98,,,,,,
1387,07/14/2023 11:34:50,29.90,,,,,,
1388,07/14/2023 11:44:50,29.81,,,,,,
1389,07/14/2023 11:54:50,29.64,,,,,,
1390,07/14/2023 12:04:50,29.73,,,,,,
1391,07/14/2023 12:14:50,30.07,,,,,,
1392,07/14/2023 12:24:50,30.03,,,,,,
1393,07/14/2023 12:34:50,29.68,,,,,,
1394,07/14/2023 12:44:50,29.64,,,,,,
1395,07/14/2023 12:54:50,29.73,,,,,,
1396,07/14/2023 13:04:50,30.07,,,,,,
1397,07/14/2023 13:14:50,29.94,,,,,,
1398,07/14/2023 13:24:50,29.77,,,,,,
1399,07/14/2023 13:34:50,29.77,,,,,,
1400,07/14/2023 13:44:50,29.56,,,,,,
1401,07/14/2023 13:54:50,30.03,,,,,,
1402,07/14/2023 14:04:50,30.07,,,,,,
1403,07/14/2023 14:14:50,29.86,,,,,,
1404,07/14/2023 14:24:50,29.60,,,,,,
1405,07/14/2023 14:34:50,29.64,,,,,,
1406,07/14/2023 14:44:50,30.11,,,,,,
1407,07/14/2023 14:54:50,30.03,,,,,,
1408,07/14/2023 15:04:50,29.86,,,,,,
1409,07/14/2023 15:14:50,29.73,,,,,,
1410,07/14/2023 15:24:50,29.56,,,,,,
1411,07/14/2023 15:34:50,29.64,,,,,,
1412,07/14/2023 15:44:50,29.98,,,,,,
1413,07/14/2023 15:54:50,29.77,,,,,,
1414,07/14/2023 16:04:50,29.73,,,,,,
1415,07/14/2023 16:14:50,29.56,,,,,,
1416,07/14/2023 16:24:50,29.68,,,,,,
1417,07/14/2023 16:34:50,29.98,,,,,,
1418,07/14/2023 16:44:50,29.77,,,,,,
1419,07/14/2023 16:54:50,29.51,,,,,,
1420,07/14/2023 17:04:50,29.60,,,,,,
1421,07/14/2023 17:14:50,29.90,,,,,,
1422,07/14/2023 17:24:50,29.77,,,,,,
1423,07/14/2023 17:34:50,29.47,,,,,,
1424,07/14/2023 17:44:50,29.51,,,,,,
1425,07/14/2023 17:54:50,29.86,,,,,,
1426,07/14/2023 18:04:50,29.77,,,,,,
1427,07/14/2023 18:14:50,29.47,,,,,,
1428,07/14/2023 18:24:50,29.60,,,,,,
1429,07/14/2023 18:34:50,29.90,,,,,,
1430,07/14/2023 18:44:50,29.68,,,,,,
1431,07/14/2023 18:54:50,29.38,,,,,,
1432,07/14/2023 19:04:50,29.60,,,,,,
1433,07/14/2023 19:14:50,29.86,,,,,,
1434,07/14/2023 19:24:50,29.68,,,,,,
1435,07/14/2023 19:34:50,29.38,,,,,,
1436,07/14/2023 19:44:50,29.64,,,,,,
1437,07/14/2023 19:54:50,29.86,,,,,,
1438,07/14/2023 20:04:50,29.73,,,,,,
1439,07/14/2023 20:14:50,29.47,,,,,,
1440,07/14/2023 20:24:50,29.64,,,,,,
1441,07/14/2023 20:34:50,29.90,,,,,,
1442,07/14/2023 20:44:50,29.64,,,,,,
1443,07/14/2023 20:54:50,29.43,,,,,,
1444,07/14/2023 21:04:50,29.73,,,,,,
1445,07/14/2023 21:14:50,29.90,,,,,,
1446,07/14/2023 21:24:50,29.64,,,,,,
1447,07/14/2023 21:34:50,29.47,,,,,,
1448,07/14/2023 21:44:50,29.68,,,,,,
1449,07/14/2023 21:54:50,29.86,,,,,,
1450,07/14/2023 22:04:50,29.56,,,,,,
1451,07/14/2023 22:14:50,29.56,,,,,,
1452,07/14/2023 22:24:50,29.77,,,,,,
1453,07/14/2023 22:34:50,29.90,,,,,,
1454,07/14/2023 22:44:50,29.56,,,,,,
1455,07/14/2023 22:54:50,29.51,,,,,,
1456,07/14/2023 23:04:50,29.77,,,,,,
1457,07/14/2023 23:14:50,29.68,,,,,,
1458,07/14/2023 23:24:50,29.38,,,,,,
1459,07/14/2023 23:34:50,29.60,,,,,,
1460,07/14/2023 23:44:50,29.81,,,,,,
1461,07/14/2023 23:54:50,29.56,,,,,,
1462,07/15/2023 00:04:50,29.47,,,,,,
1463,07/15/2023 00:14:50,29.68,,,,,,
1464,07/15/2023 00:24:50,29.86,,,,,,
1465,07/15/2023 00:34:50,29.51,,,,,,
1466,07/15/2023 00:44:50,29.47,,,,,,
1467,07/15/2023 00:54:50,29.68,,,,,,
1468,07/15/2023 01:04:50,29.86,,,,,,
1469,07/15/2023 01:14:50,29.51,,,,,,
1470,07/15/2023 01:24:50,29.43,,,,,,
1471,07/15/2023 01:34:50,29.73,,,,,,
1472,07/15/2023 01:44:50,29.86,,,,,,
1473,07/15/2023 01:54:50,29.51,,,,,,
1474,07/15/2023 02:04:50,29.47,,,,,,
1475,07/15/2023 02:14:50,29.68,,,,,,
1476,07/15/2023 02:24:50,29.86,,,,,,
1477,07/15/2023 02:34:50,29.47,,,,,,
1478,07/15/2023 02:44:50,29.51,,,,,,
1479,07/15/2023 02:54:50,29.73,,,,,,
1480,07/15/2023 03:04:50,29.73,,,,,,
1481,07/15/2023 03:14:50,29.38,,,,,,
1482,07/15/2023 03:24:50,29.64,,,,,,
1483,07/15/2023 03:34:50,29.81,,,,,,
1484,07/15/2023 03:44:50,29.51,,,,,,
1485,07/15/2023 03:54:50,29.47,,,,,,
1486,07/15/2023 04:04:50,29.68,,,,,,
1487,07/15/2023 04:14:50,29.81,,,,,,
1488,07/15/2023 04:24:50,29.47,,,,,,
1489,07/15/2023 04:34:50,29.47,,,,,,
1490,07/15/2023 04:44:50,29.73,,,,,,
1491,07/15/2023 04:54:50,29.73,,,,,,
1492,07/15/2023 05:04:50,29.43,,,,,,
1493,07/15/2023 05:14:50,29.60,,,,,,
1494,07/15/2023 05:24:50,29.86,,,,,,
1495,07/15/2023 05:34:50,29.60,,,,,,
1496,07/15/2023 05:44:50,29.43,,,,,,
1497,07/15/2023 05:54:50,29.68,,,,,,
1498,07/15/2023 06:04:50,29.81,,,,,,
1499,07/15/2023 06:14:50,29.51,,,,,,
1500,07/15/2023 06:24:50,29.51,,,,,,
1501,07/15/2023 06:34:50,29.81,,,,,,
1502,07/15/2023 06:44:50,29.60,,,,,,
1503,07/15/2023 06:54:50,29.43,,,,,,
1504,07/15/2023 07:04:50,29.73,,,,,,
1505,07/15/2023 07:14:50,29.94,,,,,,
1506,07/15/2023 07:24:50,29.51,,,,,,
1507,07/15/2023 07:34:50,29.60,,,,,,
1508,07/15/2023 07:44:50,29.90,,,,,,
1509,07/15/2023 07:54:50,29.73,,,,,,
1510,07/15/2023 08:04:50,29.56,,,,,,
1511,07/15/2023 08:14:50,29.90,,,,,,
1512,07/15/2023 08:24:50,29.77,,,,,,
1513,07/15/2023 08:34:50,29.56,,,,,,
1514,07/15/2023 08:44:50,29.77,,,,,,
1515,07/15/2023 08:54:50,29.94,,,,,,
1516,07/15/2023 09:04:50,29.77,,,,,,
1517,07/15/2023 09:14:50,29.60,,,,,,
1518,07/15/2023 09:24:50,29.94,,,,,,
1519,07/15/2023 09:34:50,29.94,,,,,,
1520,07/15/2023 09:44:50,29.77,,,,,,
1521,07/15/2023 09:54:50,29.60,,,,,,
1522,07/15/2023 10:04:50,29.77,,,,,,
1523,07/15/2023 10:14:50,30.03,,,,,,
1524,07/15/2023 10:24:50,29.86,,,,,,
1525,07/15/2023 10:34:50,29.68,,,,,,
1526,07/15/2023 10:44:50,29.73,,,,,,
1527,07/15/2023 10:54:50,29.98,,,,,,
1528,07/15/2023 11:04:50,29.77,,,,,,
1529,07/15/2023 11:14:50,29.60,,,,,,
1530,07/15/2023 11:24:50,29.81,,,,,,
1531,07/15/2023 11:34:50,29.98,,,,,,
1532,07/15/2023 11:44:50,29.81,,,,,,
1533,07/15/2023 11:54:50,29.64,,,,,,
1534,07/15/2023 12:04:50,29.90,,,,,,
1535,07/15/2023 12:14:50,30.03,,,,,,
1536,07/15/2023 12:24:50,29.90,,,,,,
1537,07/15/2023 12:34:50,29.77,,,,,,
1538,07/15/2023 12:44:50,29.73,,,,,,
1539,07/15/2023 12:54:50,29.64,,,,,,
1540,07/15/2023 13:04:50,29.68,,,,,,
1541,07/15/2023 13:14:50,29.64,,,,,,
1542,07/15/2023 13:24:50,29.64,,,,,,
1543,07/15/2023 13:34:50,30.03,,,,,,
1544,07/15/2023 13:44:50,29.98,,,,,,
1545,07/15/2023 13:54:50,29.90,,,,,,
1546,07/15/2023 14:04:50,29.81,,,,,,
1547,07/15/2023 14:14:50,29.64,,,,,,
1548,07/15/2023 14:24:50,29.51,,,,,,
1549,07/15/2023 14:34:50,29.77,,,,,,
1550,07/15/2023 14:44:50,29.98,,,,,,
1551,07/15/2023 14:54:50,29.90,,,,,,
1552,07/15/2023 15:04:50,29.81,,,,,,
1553,07/15/2023 15:14:50,29.68,,,,,,
1554,07/15/2023 15:24:50,29.64,,,,,,
1555,07/15/2023 15:34:50,29.47,,,,,,
1556,07/15/2023 15:44:50,29.86,,,,,,
1557,07/15/2023 15:54:50,29.86,,,,,,
1558,07/15/2023 16:04:50,29.73,,,,,,
1559,07/15/2023 16:14:50,29.56,,,,,,
1560,07/15/2023 16:24:50,29.47,,,,,,
1561,07/15/2023 16:34:50,29.90,,,,,,
1562,07/15/2023 16:44:50,29.77,,,,,,
1563,07/15/2023 16:54:50,29.56,,,,,,
1564,07/15/2023 17:04:50,29.43,,,,,,
1565,07/15/2023 17:14:50,29.81,,,,,,
1566,07/15/2023 17:24:50,29.60,,,,,,
1567,07/15/2023 17:34:50,29.38,,,,,,
1568,07/15/2023 17:44:50,29.64,,,,,,
1569,07/15/2023 17:54:50,29.73,,,,,,
1570,07/15/2023 18:04:50,29.47,,,,,,
1571,07/15/2023 18:14:50,29.47,,,,,,
1572,07/15/2023 18:24:50,29.81,,,,,,
1573,07/15/2023 18:34:50,29.60,,,,,,
1574,07/15/2023 18:44:50,29.38,,,,,,
1575,07/15/2023 18:54:50,29.64,,,,,,
1576,07/15/2023 19:04:50,29.77,,,,,,
1577,07/15/2023 19:14:50,29.56,,,,,,
1578,07/15/2023 19:24:50,29.43,,,,,,
1579,07/15/2023 19:34:50,29.73,,,,,,
1580,07/15/2023 19:44:50,29.73,,,,,,
1581,07/15/2023 19:54:50,29.34,,,,,,
1582,07/15/2023 20:04:50,29.56,,,,,,
1583,07/15/2023 20:14:50,29.77,,,,,,
1584,07/15/2023 20:24:50,29.56,,,,,,
1585,07/15/2023 20:34:50,29.47,,,,,,
1586,07/15/2023 20:44:50,29.73,,,,,,
1587,07/15/2023 20:54:50,29.73,,,,,,
1588,07/15/2023 21:04:50,29.38,,,,,,
1589,07/15/2023 21:14:50,29.60,,,,,,
1590,07/15/2023 21:24:50,29.73,,,,,,
1591,07/15/2023 21:34:50,29.43,,,,,,
1592,07/15/2023 21:44:50,29.47,,,,,,
1593,07/15/2023 21:54:50,29.81,,,,,,
1594,07/15/2023 22:04:50,29.60,,,,,,
1595,07/15/2023 22:14:50,29.38,,,,,,
1596,07/15/2023 22:24:50,29.64,,,,,,
1597,07/15/2023 22:34:50,29.73,,,,,,
1598,07/15/2023 22:44:50,29.47,,,,,,
1599,07/15/2023 22:54:50,29.47,,,,,,
1600,07/15/2023 23:04:50,29.73,,,,,,
1601,07/15/2023 23:14:50,29.64,,,,,,
1602,07/15/2023 23:24:50,29.38,,,,,,
1603,07/15/2023 23:34:50,29.60,,,,,,
1604,07/15/2023 23:44:50,29.81,,,,,,
1605,07/15/2023 23:54:50,29.51,,,,,,
1606,07/16/2023 00:04:50,29.43,,,,,,
1607,07/16/2023 00:14:50,29.73,,,,,,
1608,07/16/2023 00:24:50,29.68,,,,,,
1609,07/16/2023 00:34:50,29.38,,,,,,
1610,07/16/2023 00:44:50,29.56,,,,,,
1611,07/16/2023 00:54:50,29.81,,,,,,
1612,07/16/2023 01:04:50,29.56,,,,,,
1613,07/16/2023 01:14:50,29.43,,,,,,
1614,07/16/2023 01:24:50,29.64,,,,,,
1615,07/16/2023 01:34:50,29.77,,,,,,
1616,07/16/2023 01:44:50,29.47,,,,,,
1617,07/16/2023 01:54:50,29.51,,,,,,
1618,07/16/2023 02:04:50,29.77,,,,,,
1619,07/16/2023 02:14:50,29.64,,,,,,
1620,07/16/2023 02:24:50,29.43,,,,,,
1621,07/16/2023 02:34:50,29.60,,,,,,
1622,07/16/2023 02:44:50,29.81,,,,,,
1623,07/16/2023 02:54:50,29.56,,,,,,
1624,07/16/2023 03:04:50,29.43,,,,,,
1625,07/16/2023 03:14:50,29.68,,,,,,
1626,07/16/2023 03:24:50,29.73,,,,,,
1627,07/16/2023 03:34:50,29.38,,,,,,
1628,07/16/2023 03:44:50,29.56,,,,,,
1629,07/16/2023 03:54:50,29.81,,,,,,
1630,07/16/2023 04:04:50,29.56,,,,,,
1631,07/16/2023 04:14:50,29.47,,,,,,
1632,07/16/2023 04:24:50,29.73,,,,,,
1633,07/16/2023 04:34:50,29.68,,,,,,
1634,07/16/2023 04:44:50,29.43,,,,,,
1635,07/16/2023 04:54:50,29.60,,,,,,
1636,07/16/2023 05:04:50,29.81,,,,,,
