#,Date-Time (French Polynesia Standard Time),Ch:1 - Hot_sump   (°C),Chan 1 Alarm Tripped,Host Connected,Chan 1 Alarm Cleared,Button Down,Button Up,End of File
1095,06/20/2023 03:58:45,29.56,,,,,,
1096,06/20/2023 04:08:45,29.30,,,,,,
1097,06/20/2023 04:18:45,29.51,,,,,,
1098,06/20/2023 04:28:45,29.68,,,,,,
1099,06/20/2023 04:38:45,29.77,,,,,,
1100,06/20/2023 04:48:45,29.90,,,,,,
1101,06/20/2023 04:58:45,29.51,,,,,,
1102,06/20/2023 05:08:45,29.26,,,,,,
1103,06/20/2023 05:18:45,29.56,,,,,,
1104,06/20/2023 05:28:45,29.64,,,,,,
1105,06/20/2023 05:38:45,29.86,,,,,,
1106,06/20/2023 05:48:45,29.86,,,,,,
1107,06/20/2023 05:58:45,29.47,,,,,,
1108,06/20/2023 06:08:45,29.34,,,,,,
1109,06/20/2023 06:18:45,29.56,,,,,,
1110,06/20/2023 06:28:45,29.68,,,,,,
1111,06/20/2023 06:38:45,29.81,,,,,,
1112,06/20/2023 06:48:45,29.90,,,,,,
1113,06/20/2023 06:58:45,29.51,,,,,,
1114,06/20/2023 07:08:45,29.30,,,,,,
1115,06/20/2023 07:18:45,29.51,,,,,,
1116,06/20/2023 07:28:45,29.73,,,,,,
1117,06/20/2023 07:38:45,29.90,,,,,,
1118,06/20/2023 07:48:45,29.77,,,,,,
1119,06/20/2023 07:58:45,29.47,,,,,,
1120,06/20/2023 08:08:45,29.30,,,,,,
1121,06/20/2023 08:18:45,29.60,,,,,,
1122,06/20/2023 08:28:45,29.86,,,,,,
1123,06/20/2023 08:38:45,29.94,,,,,,
1124,06/20/2023 08:48:45,29.60,,,,,,
1125,06/20/2023 08:58:45,29.56,,,,,,
1126,06/20/2023 09:08:45,29.43,,,,,,
1127,06/20/2023 09:18:45,29.34,,,,,,
1128,06/20/2023 09:28:45,29.77,,,,,,
1129,06/20/2023 09:38:45,29.94,,,,,,
1130,06/20/2023 09:48:45,29.77,,,,,,
1131,06/20/2023 09:58:45,29.68,,,,,,
1132,06/20/2023 10:08:45,29.56,,,,,,
1133,06/20/2023 10:18:45,29.56,,,,,,
1134,06/20/2023 10:28:45,29.47,,,,,,
1135,06/20/2023 10:38:45,29.43,,,,,,
1136,06/20/2023 10:48:45,29.43,,,,,,
1137,06/20/2023 10:58:45,29.81,,,,,,
1138,06/20/2023 11:08:45,29.86,,,,,,
1139,06/20/2023 11:18:45,29.68,,,,,,
1140,06/20/2023 11:28:45,29.56,,,,,,
1141,06/20/2023 11:38:45,29.56,,,,,,
1142,06/20/2023 11:48:45,29.51,,,,,,
1143,06/20/2023 11:58:45,29.43,,,,,,
1144,06/20/2023 12:08:45,29.34,,,,,,
1145,06/20/2023 12:18:45,29.30,,,,,,
1146,06/20/2023 12:28:45,29.73,,,,,,
1147,06/20/2023 12:38:45,29.98,,,,,,
1148,06/20/2023 12:48:45,29.77,,,,,,
1149,06/20/2023 12:58:45,29.60,,,,,,
1150,06/20/2023 13:08:45,29.51,,,,,,
1151,06/20/2023 13:18:45,29.47,,,,,,
1152,06/20/2023 13:28:45,29.43,,,,,,
1153,06/20/2023 13:38:45,29.34,,,,,,
1154,06/20/2023 13:48:45,29.30,,,,,,
1155,06/20/2023 13:58:45,29.68,,,,,,
1156,06/20/2023 14:08:45,29.98,,,,,,
1157,06/20/2023 14:18:45,29.77,,,,,,
1158,06/20/2023 14:28:45,29.64,,,,,,
1159,06/20/2023 14:38:45,29.51,,,,,,
1160,06/20/2023 14:48:45,29.47,,,,,,
1161,06/20/2023 14:58:45,29.38,,,,,,
1162,06/20/2023 15:08:45,29.34,,,,,,
1163,06/20/2023 15:18:45,29.77,,,,,,
1164,06/20/2023 15:28:45,29.90,,,,,,
1165,06/20/2023 15:38:45,29.64,,,,,,
1166,06/20/2023 15:48:45,29.51,,,,,,
1167,06/20/2023 15:58:45,29.38,,,,,,
1168,06/20/2023 16:08:45,29.47,,,,,,
1169,06/20/2023 16:18:45,29.77,,,,,,
1170,06/20/2023 16:28:45,29.94,,,,,,
1171,06/20/2023 16:38:45,29.64,,,,,,
1172,06/20/2023 16:48:45,29.43,,,,,,
1173,06/20/2023 16:58:45,29.30,,,,,,
1174,06/20/2023 17:08:45,29.60,,,,,,
1175,06/20/2023 17:18:45,29.81,,,,,,
1176,06/20/2023 17:28:45,29.86,,,,,,
1177,06/20/2023 17:38:45,29.51,,,,,,
1178,06/20/2023 17:48:45,29.30,,,,,,
1179,06/20/2023 17:58:45,29.51,,,,,,
1180,06/20/2023 18:08:45,29.73,,,,,,
1181,06/20/2023 18:18:45,29.86,,,,,,
1182,06/20/2023 18:28:45,29.73,,,,,,
1183,06/20/2023 18:38:45,29.43,,,,,,
1184,06/20/2023 18:48:45,29.26,,,,,,
1185,06/20/2023 18:58:45,29.60,,,,,,
1186,06/20/2023 19:08:45,29.77,,,,,,
1187,06/20/2023 19:18:45,29.86,,,,,,
1188,06/20/2023 19:28:45,29.56,,,,,,
1189,06/20/2023 19:38:45,29.34,,,,,,
1190,06/20/2023 19:48:45,29.43,,,,,,
1191,06/20/2023 19:58:45,29.73,,,,,,
1192,06/20/2023 20:08:45,29.90,,,,,,
1193,06/20/2023 20:18:45,29.73,,,,,,
1194,06/20/2023 20:28:45,29.47,,,,,,
1195,06/20/2023 20:38:45,29.26,,,,,,
1196,06/20/2023 20:48:45,29.60,,,,,,
1197,06/20/2023 20:58:45,29.77,,,,,,
1198,06/20/2023 21:08:45,29.90,,,,,,
1199,06/20/2023 21:18:45,29.56,,,,,,
1200,06/20/2023 21:28:45,29.30,,,,,,
1201,06/20/2023 21:38:45,29.51,,,,,,
1202,06/20/2023 21:48:45,29.73,,,,,,
1203,06/20/2023 21:58:45,29.90,,,,,,
1204,06/20/2023 22:08:45,29.77,,,,,,
1205,06/20/2023 22:18:45,29.47,,,,,,
1206,06/20/2023 22:28:45,29.26,,,,,,
1207,06/20/2023 22:38:45,29.60,,,,,,
1208,06/20/2023 22:48:45,29.81,,,,,,
1209,06/20/2023 22:58:45,29.98,,,,,,
1210,06/20/2023 23:08:45,29.56,,,,,,
1211,06/20/2023 23:18:45,29.38,,,,,,
1212,06/20/2023 23:28:45,29.47,,,,,,
1213,06/20/2023 23:38:45,29.68,,,,,,
1214,06/20/2023 23:48:45,29.86,,,,,,
1215,06/20/2023 23:58:45,29.90,,,,,,
1216,06/21/2023 00:08:45,29.56,,,,,,
1217,06/21/2023 00:18:45,29.26,,,,,,
1218,06/21/2023 00:28:45,29.60,,,,,,
1219,06/21/2023 00:38:45,29.81,,,,,,
1220,06/21/2023 00:48:45,29.94,,,,,,
1221,06/21/2023 00:58:45,29.64,,,,,,
1222,06/21/2023 01:08:45,29.38,,,,,,
1223,06/21/2023 01:18:45,29.47,,,,,,
1224,06/21/2023 01:28:45,29.68,,,,,,
1225,06/21/2023 01:38:45,29.81,,,,,,
1226,06/21/2023 01:48:45,29.94,,,,,,
1227,06/21/2023 01:58:45,29.68,,,,,,
1228,06/21/2023 02:08:45,29.38,,,,,,
1229,06/21/2023 02:18:45,29.51,,,,,,
1230,06/21/2023 02:28:45,29.73,,,,,,
1231,06/21/2023 02:38:45,29.90,,,,,,
1232,06/21/2023 02:48:45,29.90,,,,,,
1233,06/21/2023 02:58:45,29.56,,,,,,
1234,06/21/2023 03:08:45,29.30,,,,,,
1235,06/21/2023 03:18:45,29.56,,,,,,
1236,06/21/2023 03:28:45,29.77,,,,,,
1237,06/21/2023 03:38:45,29.94,,,,,,
1238,06/21/2023 03:48:45,29.68,,,,,,
1239,06/21/2023 03:58:45,29.38,,,,,,
1240,06/21/2023 04:08:45,29.47,,,,,,
1241,06/21/2023 04:18:45,29.68,,,,,,
1242,06/21/2023 04:28:45,29.90,,,,,,
1243,06/21/2023 04:38:45,29.77,,,,,,
1244,06/21/2023 04:48:45,29.47,,,,,,
1245,06/21/2023 04:58:45,29.43,,,,,,
1246,06/21/2023 05:08:45,29.64,,,,,,
1247,06/21/2023 05:18:45,29.81,,,,,,
1248,06/21/2023 05:28:45,29.98,,,,,,
1249,06/21/2023 05:38:45,29.56,,,,,,
1250,06/21/2023 05:48:45,29.34,,,,,,
1251,06/21/2023 05:58:45,29.56,,,,,,
1252,06/21/2023 06:08:45,29.77,,,,,,
1253,06/21/2023 06:18:45,29.86,,,,,,
1254,06/21/2023 06:28:45,29.77,,,,,,
1255,06/21/2023 06:38:45,29.47,,,,,,
1256,06/21/2023 06:48:45,29.30,,,,,,
1257,06/21/2023 06:58:45,29.60,,,,,,
1258,06/21/2023 07:08:45,29.81,,,,,,
1259,06/21/2023 07:18:45,29.94,,,,,,
1260,06/21/2023 07:28:45,29.77,,,,,,
1261,06/21/2023 07:38:45,29.47,,,,,,
1262,06/21/2023 07:48:45,29.30,,,,,,
1263,06/21/2023 07:58:45,29.68,,,,,,
1264,06/21/2023 08:08:45,29.86,,,,,,
1265,06/21/2023 08:18:45,29.77,,,,,,
1266,06/21/2023 08:28:45,29.56,,,,,,
1267,06/21/2023 08:38:45,29.38,,,,,,
1268,06/21/2023 08:48:45,29.47,,,,,,
1269,06/21/2023 08:58:45,29.81,,,,,,
1270,06/21/2023 09:08:45,30.03,,,,,,
1271,06/21/2023 09:18:45,29.68,,,,,,
1272,06/21/2023 09:28:45,29.56,,,,,,
1273,06/21/2023 09:38:45,29.43,,,,,,
1274,06/21/2023 09:48:45,29.47,,,,,,
1275,06/21/2023 09:58:45,29.86,,,,,,
1276,06/21/2023 10:08:45,29.94,,,,,,
1277,06/21/2023 10:18:45,29.73,,,,,,
1278,06/21/2023 10:28:45,29.60,,,,,,
1279,06/21/2023 10:38:45,29.51,,,,,,
1280,06/21/2023 10:48:45,29.51,,,,,,
1281,06/21/2023 10:58:45,29.43,,,,,,
1282,06/21/2023 11:08:45,29.43,,,,,,
1283,06/21/2023 11:18:45,29.38,,,,,,
1284,06/21/2023 11:28:45,29.47,,,,,,
1285,06/21/2023 11:38:45,29.94,,,,,,
1286,06/21/2023 11:48:45,29.86,,,,,,
1287,06/21/2023 11:58:45,29.86,,,,,,
1288,06/21/2023 12:08:45,29.77,,,,,,
1289,06/21/2023 12:18:45,29.68,,,,,,
1290,06/21/2023 12:28:45,29.73,,,,,,
1291,06/21/2023 12:38:45,29.68,,,,,,
1292,06/21/2023 12:48:45,29.68,,,,,,
1293,06/21/2023 12:58:45,29.56,,,,,,
1294,06/21/2023 13:08:45,29.56,,,,,,
1295,06/21/2023 13:18:45,29.51,,,,,,
1296,06/21/2023 13:28:45,29.51,,,,,,
1297,06/21/2023 13:38:45,29.51,,,,,,
1298,06/21/2023 13:48:45,29.43,,,,,,
1299,06/21/2023 13:58:45,29.34,,,,,,
1300,06/21/2023 14:08:45,29.60,,,,,,
1301,06/21/2023 14:18:45,30.03,,,,,,
1302,06/21/2023 14:28:45,29.81,,,,,,
1303,06/21/2023 14:38:45,29.73,,,,,,
1304,06/21/2023 14:48:45,29.64,,,,,,
1305,06/21/2023 14:58:45,29.56,,,,,,
1306,06/21/2023 15:08:45,29.47,,,,,,
1307,06/21/2023 15:18:45,29.38,,,,,,
1308,06/21/2023 15:28:45,29.47,,,,,,
1309,06/21/2023 15:38:45,29.86,,,,,,
1310,06/21/2023 15:48:45,29.86,,,,,,
1311,06/21/2023 15:58:45,29.68,,,,,,
1312,06/21/2023 16:08:45,29.60,,,,,,
1313,06/21/2023 16:18:45,29.47,,,,,,
1314,06/21/2023 16:28:45,29.43,,,,,,
1315,06/21/2023 16:38:45,29.34,,,,,,
1316,06/21/2023 16:48:45,29.64,,,,,,
1317,06/21/2023 16:58:45,29.94,,,,,,
1318,06/21/2023 17:08:45,29.77,,,,,,
1319,06/21/2023 17:18:45,29.56,,,,,,
1320,06/21/2023 17:28:45,29.43,,,,,,
1321,06/21/2023 17:38:45,29.34,,,,,,
1322,06/21/2023 17:48:45,29.64,,,,,,
1323,06/21/2023 17:58:45,29.86,,,,,,
1324,06/21/2023 18:08:45,29.81,,,,,,
1325,06/21/2023 18:18:45,29.51,,,,,,
1326,06/21/2023 18:28:45,29.34,,,,,,
1327,06/21/2023 18:38:45,29.47,,,,,,
1328,06/21/2023 18:48:45,29.73,,,,,,
1329,06/21/2023 18:58:45,29.98,,,,,,
1330,06/21/2023 19:08:45,29.68,,,,,,
1331,06/21/2023 19:18:45,29.47,,,,,,
1332,06/21/2023 19:28:45,29.30,,,,,,
1333,06/21/2023 19:38:45,29.56,,,,,,
1334,06/21/2023 19:48:45,29.86,,,,,,
1335,06/21/2023 19:58:45,29.90,,,,,,
1336,06/21/2023 20:08:45,29.60,,,,,,
1337,06/21/2023 20:18:45,29.43,,,,,,
1338,06/21/2023 20:28:45,29.34,,,,,,
1339,06/21/2023 20:38:45,29.73,,,,,,
1340,06/21/2023 20:48:45,29.94,,,,,,
1341,06/21/2023 20:58:45,29.73,,,,,,
1342,06/21/2023 21:08:45,29.51,,,,,,
1343,06/21/2023 21:18:45,29.34,,,,,,
1344,06/21/2023 21:28:45,29.43,,,,,,
1345,06/21/2023 21:38:45,29.77,,,,,,
1346,06/21/2023 21:48:45,29.98,,,,,,
1347,06/21/2023 21:58:45,29.68,,,,,,
1348,06/21/2023 22:08:45,29.56,,,,,,
1349,06/21/2023 22:18:45,29.34,,,,,,
1350,06/21/2023 22:28:45,29.56,,,,,,
1351,06/21/2023 22:38:45,29.81,,,,,,
1352,06/21/2023 22:48:45,29.94,,,,,,
1353,06/21/2023 22:58:45,29.68,,,,,,
1354,06/21/2023 23:08:45,29.51,,,,,,
1355,06/21/2023 23:18:45,29.30,,,,,,
1356,06/21/2023 23:28:45,29.64,,,,,,
1357,06/21/2023 23:38:45,29.90,,,,,,
1358,06/21/2023 23:48:45,29.86,,,,,,
1359,06/21/2023 23:58:45,29.60,,,,,,
1360,06/22/2023 00:08:45,29.43,,,,,,
1361,06/22/2023 00:18:45,29.34,,,,,,
1362,06/22/2023 00:28:45,29.68,,,,,,
1363,06/22/2023 00:38:45,29.98,,,,,,
1364,06/22/2023 00:48:45,29.73,,,,,,
1365,06/22/2023 00:58:45,29.56,,,,,,
1366,06/22/2023 01:08:45,29.43,,,,,,
1367,06/22/2023 01:18:45,29.38,,,,,,
1368,06/22/2023 01:28:45,29.73,,,,,,
1369,06/22/2023 01:38:45,29.94,,,,,,
1370,06/22/2023 01:48:45,29.68,,,,,,
1371,06/22/2023 01:58:45,29.47,,,,,,
1372,06/22/2023 02:08:45,29.34,,,,,,
1373,06/22/2023 02:18:45,29.60,,,,,,
1374,06/22/2023 02:28:45,29.86,,,,,,
1375,06/22/2023 02:38:45,29.86,,,,,,
1376,06/22/2023 02:48:45,29.60,,,,,,
1377,06/22/2023 02:58:45,29.38,,,,,,
1378,06/22/2023 03:08:45,29.38,,,,,,
1379,06/22/2023 03:18:45,29.73,,,,,,
1380,06/22/2023 03:28:45,30.03,,,,,,
1381,06/22/2023 03:38:45,29.77,,,,,,
1382,06/22/2023 03:48:45,29.56,,,,,,
1383,06/22/2023 03:58:45,29.38,,,,,,
1384,06/22/2023 04:08:45,29.56,,,,,,
1385,06/22/2023 04:18:45,29.81,,,,,,
1386,06/22/2023 04:28:45,29.94,,,,,,
1387,06/22/2023 04:38:45,29.77,,,,,,
1388,06/22/2023 04:48:45,29.51,,,,,,
1389,06/22/2023 04:58:45,29.34,,,,,,
1390,06/22/2023 05:08:45,29.68,,,,,,
1391,06/22/2023 05:18:45,29.81,,,,,,
1392,06/22/2023 05:28:45,29.86,,,,,,
1393,06/22/2023 05:38:45,29.60,,,,,,
1394,06/22/2023 05:48:45,29.38,,,,,,
1395,06/22/2023 05:58:45,29.34,,,,,,
1396,06/22/2023 06:08:45,29.68,,,,,,
1397,06/22/2023 06:18:45,29.90,,,,,,
1398,06/22/2023 06:28:45,29.81,,,,,,
1399,06/22/2023 06:38:45,29.56,,,,,,
1400,06/22/2023 06:48:45,29.34,,,,,,
1401,06/22/2023 06:58:45,29.51,,,,,,
1402,06/22/2023 07:08:45,29.81,,,,,,
1403,06/22/2023 07:18:45,30.03,,,,,,
1404,06/22/2023 07:28:45,29.68,,,,,,
1405,06/22/2023 07:38:45,29.56,,,,,,
1406,06/22/2023 07:48:45,29.38,,,,,,
1407,06/22/2023 07:58:45,29.34,,,,,,
1408,06/22/2023 08:08:45,29.77,,,,,,
1409,06/22/2023 08:18:45,30.03,,,,,,
1410,06/22/2023 08:28:45,29.77,,,,,,
1411,06/22/2023 08:38:45,29.60,,,,,,
1412,06/22/2023 08:48:45,29.51,,,,,,
1413,06/22/2023 08:58:45,29.43,,,,,,
1414,06/22/2023 09:08:45,29.38,,,,,,
1415,06/22/2023 09:18:45,29.51,,,,,,
1416,06/22/2023 09:28:45,29.90,,,,,,
1417,06/22/2023 09:38:45,29.86,,,,,,
1418,06/22/2023 09:48:45,29.73,,,,,,
1419,06/22/2023 09:58:45,29.68,,,,,,
1420,06/22/2023 10:08:45,29.60,,,,,,
1421,06/22/2023 10:18:45,29.51,,,,,,
1422,06/22/2023 10:28:45,29.56,,,,,,
1423,06/22/2023 10:38:45,29.56,,,,,,
1424,06/22/2023 10:48:45,29.51,,,,,,
1425,06/22/2023 10:58:45,29.56,,,,,,
1426,06/22/2023 11:08:45,29.60,,,,,,
1427,06/22/2023 11:18:45,29.56,,,,,,
1428,06/22/2023 11:28:45,29.47,,,,,,
1429,06/22/2023 11:38:45,29.47,,,,,,
1430,06/22/2023 11:48:45,29.47,,,,,,
1431,06/22/2023 11:58:45,29.43,,,,,,
1432,06/22/2023 12:08:45,29.38,,,,,,
1433,06/22/2023 12:18:45,29.73,,,,,,
1434,06/22/2023 12:28:45,30.03,,,,,,
1435,06/22/2023 12:38:45,29.86,,,,,,
1436,06/22/2023 12:48:45,29.77,,,,,,
1437,06/22/2023 12:58:45,29.68,,,,,,
1438,06/22/2023 13:08:45,29.56,,,,,,
1439,06/22/2023 13:18:45,29.51,,,,,,
1440,06/22/2023 13:28:45,29.43,,,,,,
1441,06/22/2023 13:38:45,29.47,,,,,,
1442,06/22/2023 13:48:45,29.38,,,,,,
1443,06/22/2023 13:58:45,29.34,,,,,,
1444,06/22/2023 14:08:45,29.64,,,,,,
1445,06/22/2023 14:18:45,29.98,,,,,,
1446,06/22/2023 14:28:45,29.90,,,,,,
1447,06/22/2023 14:38:45,29.86,,,,,,
1448,06/22/2023 14:48:45,29.90,,,,,,
1449,06/22/2023 14:58:45,29.86,,,,,,
1450,06/22/2023 15:08:45,29.73,,,,,,
1451,06/22/2023 15:18:45,29.64,,,,,,
1452,06/22/2023 15:28:45,29.56,,,,,,
1453,06/22/2023 15:38:45,29.56,,,,,,
1454,06/22/2023 15:48:45,29.43,,,,,,
1455,06/22/2023 15:58:45,29.30,,,,,,
1456,06/22/2023 16:08:45,29.68,,,,,,
1457,06/22/2023 16:18:45,29.94,,,,,,
1458,06/22/2023 16:28:45,29.73,,,,,,
1459,06/22/2023 16:38:45,29.51,,,,,,
1460,06/22/2023 16:48:45,29.34,,,,,,
1461,06/22/2023 16:58:45,29.60,,,,,,
1462,06/22/2023 17:08:45,29.81,,,,,,
1463,06/22/2023 17:18:45,29.90,,,,,,
1464,06/22/2023 17:28:45,29.51,,,,,,
1465,06/22/2023 17:38:45,29.30,,,,,,
1466,06/22/2023 17:48:45,29.51,,,,,,
1467,06/22/2023 17:58:45,29.68,,,,,,
1468,06/22/2023 18:08:45,29.77,,,,,,
1469,06/22/2023 18:18:45,29.94,,,,,,
1470,06/22/2023 18:28:45,29.68,,,,,,
1471,06/22/2023 18:38:45,29.43,,,,,,
1472,06/22/2023 18:48:45,29.38,,,,,,
1473,06/22/2023 18:58:45,29.68,,,,,,
1474,06/22/2023 19:08:45,29.77,,,,,,
1475,06/22/2023 19:18:45,29.94,,,,,,
1476,06/22/2023 19:28:45,29.60,,,,,,
1477,06/22/2023 19:38:45,29.34,,,,,,
1478,06/22/2023 19:48:45,29.56,,,,,,
1479,06/22/2023 19:58:45,29.73,,,,,,
1480,06/22/2023 20:08:45,29.90,,,,,,
1481,06/22/2023 20:18:45,29.90,,,,,,
1482,06/22/2023 20:28:45,29.51,,,,,,
1483,06/22/2023 20:38:45,29.30,,,,,,
1484,06/22/2023 20:48:45,29.64,,,,,,
1485,06/22/2023 20:58:45,29.81,,,,,,
1486,06/22/2023 21:08:45,29.98,,,,,,
1487,06/22/2023 21:18:45,29.64,,,,,,
1488,06/22/2023 21:28:45,29.34,,,,,,
1489,06/22/2023 21:38:45,29.60,,,,,,
1490,06/22/2023 21:48:45,29.86,,,,,,
1491,06/22/2023 21:58:45,29.98,,,,,,
1492,06/22/2023 22:08:45,29.60,,,,,,
1493,06/22/2023 22:18:45,29.34,,,,,,
1494,06/22/2023 22:28:45,29.60,,,,,,
1495,06/22/2023 22:38:45,29.81,,,,,,
1496,06/22/2023 22:48:45,29.98,,,,,,
1497,06/22/2023 22:58:45,29.56,,,,,,
1498,06/22/2023 23:08:45,29.30,,,,,,
1499,06/22/2023 23:18:45,29.56,,,,,,
1500,06/22/2023 23:28:45,29.81,,,,,,
1501,06/22/2023 23:38:45,29.94,,,,,,
1502,06/22/2023 23:48:45,29.77,,,,,,
1503,06/22/2023 23:58:45,29.43,,,,,,
1504,06/23/2023 00:08:45,29.47,,,,,,
1505,06/23/2023 00:18:45,29.73,,,,,,
1506,06/23/2023 00:28:45,29.94,,,,,,
1507,06/23/2023 00:38:45,29.81,,,,,,
1508,06/23/2023 00:48:45,29.51,,,,,,
1509,06/23/2023 00:58:45,29.30,,,,,,
1510,06/23/2023 01:08:45,29.56,,,,,,
1511,06/23/2023 01:18:45,29.81,,,,,,
1512,06/23/2023 01:28:45,29.94,,,,,,
1513,06/23/2023 01:38:45,29.73,,,,,,
1514,06/23/2023 01:48:45,29.47,,,,,,
1515,06/23/2023 01:58:45,29.38,,,,,,
1516,06/23/2023 02:08:45,29.68,,,,,,
1517,06/23/2023 02:18:45,29.90,,,,,,
1518,06/23/2023 02:28:45,29.81,,,,,,
1519,06/23/2023 02:38:45,29.43,,,,,,
1520,06/23/2023 02:48:45,29.30,,,,,,
1521,06/23/2023 02:58:45,29.68,,,,,,
1522,06/23/2023 03:08:45,29.94,,,,,,
1523,06/23/2023 03:18:45,29.64,,,,,,
1524,06/23/2023 03:28:45,29.43,,,,,,
1525,06/23/2023 03:38:45,29.38,,,,,,
1526,06/23/2023 03:48:45,29.73,,,,,,
1527,06/23/2023 03:58:45,29.90,,,,,,
1528,06/23/2023 04:08:45,29.81,,,,,,
1529,06/23/2023 04:18:45,29.51,,,,,,
1530,06/23/2023 04:28:45,29.34,,,,,,
1531,06/23/2023 04:38:45,29.51,,,,,,
1532,06/23/2023 04:48:45,29.86,,,,,,
1533,06/23/2023 04:58:45,29.94,,,,,,
1534,06/23/2023 05:08:45,29.60,,,,,,
1535,06/23/2023 05:18:45,29.43,,,,,,
1536,06/23/2023 05:28:45,29.38,,,,,,
1537,06/23/2023 05:38:45,29.73,,,,,,
1538,06/23/2023 05:48:45,29.98,,,,,,
1539,06/23/2023 05:58:45,29.68,,,,,,
1540,06/23/2023 06:08:45,29.51,,,,,,
1541,06/23/2023 06:18:45,29.34,,,,,,
1542,06/23/2023 06:28:45,29.64,,,,,,
1543,06/23/2023 06:38:45,29.86,,,,,,
1544,06/23/2023 06:48:45,29.86,,,,,,
1545,06/23/2023 06:58:45,29.60,,,,,,
1546,06/23/2023 07:08:45,29.51,,,,,,
1547,06/23/2023 07:18:45,29.30,,,,,,
1548,06/23/2023 07:28:45,29.73,,,,,,
1549,06/23/2023 07:38:45,29.98,,,,,,
1550,06/23/2023 07:48:45,29.68,,,,,,
1551,06/23/2023 07:58:45,29.60,,,,,,
1552,06/23/2023 08:08:45,29.47,,,,,,
1553,06/23/2023 08:18:45,29.38,,,,,,
1554,06/23/2023 08:28:45,29.51,,,,,,
1555,06/23/2023 08:38:45,29.94,,,,,,
1556,06/23/2023 08:48:45,29.81,,,,,,
1557,06/23/2023 08:58:45,29.73,,,,,,
1558,06/23/2023 09:08:45,29.60,,,,,,
1559,06/23/2023 09:18:45,29.51,,,,,,
1560,06/23/2023 09:28:45,29.43,,,,,,
1561,06/23/2023 09:38:45,29.38,,,,,,
1562,06/23/2023 09:48:45,29.34,,,,,,
1563,06/23/2023 09:58:45,29.34,,,,,,
1564,06/23/2023 10:08:45,29.77,,,,,,
1565,06/23/2023 10:18:45,29.86,,,,,,
1566,06/23/2023 10:28:45,29.77,,,,,,
1567,06/23/2023 10:38:45,29.68,,,,,,
1568,06/23/2023 10:48:45,29.64,,,,,,
1569,06/23/2023 10:58:45,29.56,,,,,,
1570,06/23/2023 11:08:45,29.51,,,,,,
1571,06/23/2023 11:18:45,29.47,,,,,,
1572,06/23/2023 11:28:45,29.47,,,,,,
1573,06/23/2023 11:38:45,29.47,,,,,,
1574,06/23/2023 11:48:45,29.43,,,,,,
1575,06/23/2023 11:58:45,29.47,,,,,,
1576,06/23/2023 12:08:45,29.38,,,,,,
1577,06/23/2023 12:18:45,29.38,,,,,,
1578,06/23/2023 12:28:45,29.30,,,,,,
1579,06/23/2023 12:38:45,29.77,,,,,,
1580,06/23/2023 12:48:45,30.03,,,,,,
1581,06/23/2023 12:58:45,29.73,,,,,,
1582,06/23/2023 13:08:45,29.56,,,,,,
1583,06/23/2023 13:18:45,29.51,,,,,,
1584,06/23/2023 13:28:45,29.43,,,,,,
1585,06/23/2023 13:38:45,29.77,,,,,,
1586,06/23/2023 13:48:45,30.07,,,,,,
1587,06/23/2023 13:58:45,29.77,,,,,,
1588,06/23/2023 14:08:45,29.60,,,,,,
1589,06/23/2023 14:18:45,29.43,,,,,,
1590,06/23/2023 14:28:45,29.64,,,,,,
1591,06/23/2023 14:38:45,29.90,,,,,,
1592,06/23/2023 14:48:45,29.90,,,,,,
1593,06/23/2023 14:58:45,29.51,,,,,,
1594,06/23/2023 15:08:45,29.38,,,,,,
1595,06/23/2023 15:18:45,29.73,,,,,,
1596,06/23/2023 15:28:45,29.98,,,,,,
1597,06/23/2023 15:38:45,29.73,,,,,,
1598,06/23/2023 15:48:45,29.47,,,,,,
1599,06/23/2023 15:58:45,29.38,,,,,,
1600,06/23/2023 16:08:45,29.73,,,,,,
1601,06/23/2023 16:18:45,29.90,,,,,,
1602,06/23/2023 16:28:45,29.77,,,,,,
1603,06/23/2023 16:38:45,29.51,,,,,,
1604,06/23/2023 16:48:45,29.34,,,,,,
1605,06/23/2023 16:58:45,29.64,,,,,,
1606,06/23/2023 17:08:45,29.86,,,,,,
1607,06/23/2023 17:18:45,29.86,,,,,,
1608,06/23/2023 17:28:45,29.51,,,,,,
1609,06/23/2023 17:38:45,29.30,,,,,,
1610,06/23/2023 17:48:45,29.60,,,,,,
1611,06/23/2023 17:58:45,29.86,,,,,,
1612,06/23/2023 18:08:45,29.90,,,,,,
1613,06/23/2023 18:18:45,29.56,,,,,,
1614,06/23/2023 18:28:45,29.38,,,,,,
1615,06/23/2023 18:38:45,29.47,,,,,,
1616,06/23/2023 18:48:45,29.81,,,,,,
1617,06/23/2023 18:58:45,29.86,,,,,,
1618,06/23/2023 19:08:45,29.51,,,,,,
1619,06/23/2023 19:18:45,29.34,,,,,,
1620,06/23/2023 19:28:45,29.60,,,,,,
1621,06/23/2023 19:38:45,29.86,,,,,,
1622,06/23/2023 19:48:45,29.81,,,,,,
1623,06/23/2023 19:58:45,29.56,,,,,,
1624,06/23/2023 20:08:45,29.43,,,,,,
1625,06/23/2023 20:18:45,29.47,,,,,,
1626,06/23/2023 20:28:45,29.81,,,,,,
1627,06/23/2023 20:38:45,29.86,,,,,,
1628,06/23/2023 20:48:45,29.60,,,,,,
1629,06/23/2023 20:58:45,29.43,,,,,,
