#,Date-Time (French Polynesia Standard Time),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
604,06/16/2023 19:48:08,27.84,,,,
605,06/16/2023 19:58:08,27.84,,,,
606,06/16/2023 20:08:08,27.88,,,,
607,06/16/2023 20:18:08,27.88,,,,
608,06/16/2023 20:28:08,27.88,,,,
609,06/16/2023 20:38:08,27.93,,,,
610,06/16/2023 20:48:08,27.84,,,,
611,06/16/2023 20:58:08,27.84,,,,
612,06/16/2023 21:08:08,27.88,,,,
613,06/16/2023 21:18:08,27.80,,,,
614,06/16/2023 21:28:08,27.75,,,,
615,06/16/2023 21:38:08,27.80,,,,
616,06/16/2023 21:48:08,27.84,,,,
617,06/16/2023 21:58:08,27.80,,,,
618,06/16/2023 22:08:08,27.80,,,,
619,06/16/2023 22:18:08,27.75,,,,
620,06/16/2023 22:28:08,27.84,,,,
621,06/16/2023 22:38:08,27.80,,,,
622,06/16/2023 22:48:08,27.75,,,,
623,06/16/2023 22:58:08,27.80,,,,
624,06/16/2023 23:08:08,27.71,,,,
625,06/16/2023 23:18:08,27.75,,,,
626,06/16/2023 23:28:08,27.75,,,,
627,06/16/2023 23:38:08,27.71,,,,
628,06/16/2023 23:48:08,27.75,,,,
629,06/16/2023 23:58:08,27.67,,,,
630,06/17/2023 00:08:08,27.67,,,,
631,06/17/2023 00:18:08,27.67,,,,
632,06/17/2023 00:28:08,27.63,,,,
633,06/17/2023 00:38:08,27.67,,,,
634,06/17/2023 00:48:08,27.67,,,,
635,06/17/2023 00:58:08,27.63,,,,
636,06/17/2023 01:08:08,27.71,,,,
637,06/17/2023 01:18:08,27.67,,,,
638,06/17/2023 01:28:08,27.67,,,,
639,06/17/2023 01:38:08,27.67,,,,
640,06/17/2023 01:48:08,27.63,,,,
641,06/17/2023 01:58:08,27.63,,,,
642,06/17/2023 02:08:08,27.67,,,,
643,06/17/2023 02:18:08,27.63,,,,
644,06/17/2023 02:28:08,27.67,,,,
645,06/17/2023 02:38:08,27.63,,,,
646,06/17/2023 02:48:08,27.63,,,,
647,06/17/2023 02:58:08,27.67,,,,
648,06/17/2023 03:08:08,27.67,,,,
649,06/17/2023 03:18:08,27.54,,,,
650,06/17/2023 03:28:08,27.58,,,,
651,06/17/2023 03:38:08,27.58,,,,
652,06/17/2023 03:48:08,27.63,,,,
653,06/17/2023 03:58:08,27.63,,,,
654,06/17/2023 04:08:08,27.58,,,,
655,06/17/2023 04:18:08,27.58,,,,
656,06/17/2023 04:28:08,27.58,,,,
657,06/17/2023 04:38:08,27.54,,,,
658,06/17/2023 04:48:08,27.54,,,,
659,06/17/2023 04:58:08,27.54,,,,
660,06/17/2023 05:08:08,27.58,,,,
661,06/17/2023 05:18:08,27.54,,,,
662,06/17/2023 05:28:08,27.50,,,,
663,06/17/2023 05:38:08,27.50,,,,
664,06/17/2023 05:48:08,27.50,,,,
665,06/17/2023 05:58:08,27.54,,,,
666,06/17/2023 06:08:08,27.45,,,,
667,06/17/2023 06:18:08,27.45,,,,
668,06/17/2023 06:28:08,27.41,,,,
669,06/17/2023 06:38:08,27.50,,,,
670,06/17/2023 06:48:08,27.45,,,,
671,06/17/2023 06:58:08,27.45,,,,
672,06/17/2023 07:08:08,27.50,,,,
673,06/17/2023 07:18:08,27.54,,,,
674,06/17/2023 07:28:08,27.58,,,,
675,06/17/2023 07:38:08,27.58,,,,
676,06/17/2023 07:48:08,27.67,,,,
677,06/17/2023 07:58:08,27.71,,,,
678,06/17/2023 08:08:08,27.75,,,,
679,06/17/2023 08:18:08,27.80,,,,
680,06/17/2023 08:28:08,27.84,,,,
681,06/17/2023 08:38:08,27.93,,,,
682,06/17/2023 08:48:08,27.97,,,,
683,06/17/2023 08:58:08,28.01,,,,
684,06/17/2023 09:08:08,28.05,,,,
685,06/17/2023 09:18:08,28.10,,,,
686,06/17/2023 09:28:08,28.18,,,,
687,06/17/2023 09:38:08,28.23,,,,
688,06/17/2023 09:48:08,28.35,,,,
689,06/17/2023 09:58:08,28.31,,,,
690,06/17/2023 10:08:08,28.44,,,,
691,06/17/2023 10:18:08,28.53,,,,
692,06/17/2023 10:28:08,28.61,,,,
693,06/17/2023 10:38:08,28.61,,,,
694,06/17/2023 10:48:08,28.61,,,,
695,06/17/2023 10:58:08,28.74,,,,
696,06/17/2023 11:08:08,28.83,,,,
697,06/17/2023 11:18:08,28.83,,,,
698,06/17/2023 11:28:08,28.83,,,,
699,06/17/2023 11:38:08,28.91,,,,
700,06/17/2023 11:48:08,28.91,,,,
701,06/17/2023 11:58:08,28.95,,,,
702,06/17/2023 12:08:08,29.00,,,,
703,06/17/2023 12:18:08,29.00,,,,
704,06/17/2023 12:28:08,29.00,,,,
705,06/17/2023 12:38:08,29.08,,,,
706,06/17/2023 12:48:08,29.08,,,,
707,06/17/2023 12:58:08,29.08,,,,
708,06/17/2023 13:08:08,29.08,,,,
709,06/17/2023 13:18:08,29.13,,,,
710,06/17/2023 13:28:08,29.21,,,,
711,06/17/2023 13:38:08,29.08,,,,
712,06/17/2023 13:48:08,29.17,,,,
713,06/17/2023 13:58:08,29.13,,,,
714,06/17/2023 14:08:08,29.21,,,,
715,06/17/2023 14:18:08,29.17,,,,
716,06/17/2023 14:28:08,29.13,,,,
717,06/17/2023 14:38:08,29.08,,,,
718,06/17/2023 14:48:08,29.04,,,,
719,06/17/2023 14:58:08,28.95,,,,
720,06/17/2023 15:08:08,28.95,,,,
721,06/17/2023 15:18:08,28.91,,,,
722,06/17/2023 15:28:08,28.87,,,,
723,06/17/2023 15:38:08,28.91,,,,
724,06/17/2023 15:48:08,28.83,,,,
725,06/17/2023 15:58:08,28.78,,,,
726,06/17/2023 16:08:08,28.74,,,,
727,06/17/2023 16:18:08,28.70,,,,
728,06/17/2023 16:28:08,28.65,,,,
729,06/17/2023 16:38:08,28.57,,,,
730,06/17/2023 16:48:08,28.48,,,,
731,06/17/2023 16:58:08,28.40,,,,
732,06/17/2023 17:08:08,28.27,,,,
733,06/17/2023 17:18:08,28.27,,,,
734,06/17/2023 17:28:08,28.14,,,,
735,06/17/2023 17:38:08,28.10,,,,
736,06/17/2023 17:48:08,28.05,,,,
737,06/17/2023 17:58:08,28.01,,,,
738,06/17/2023 18:08:08,27.97,,,,
739,06/17/2023 18:18:08,27.93,,,,
740,06/17/2023 18:28:08,27.93,,,,
741,06/17/2023 18:38:08,27.93,,,,
742,06/17/2023 18:48:08,27.80,,,,
743,06/17/2023 18:58:08,27.80,,,,
744,06/17/2023 19:08:08,27.80,,,,
745,06/17/2023 19:18:08,27.80,,,,
746,06/17/2023 19:28:08,27.71,,,,
747,06/17/2023 19:38:08,27.71,,,,
748,06/17/2023 19:48:08,27.75,,,,
749,06/17/2023 19:58:08,27.67,,,,
750,06/17/2023 20:08:08,27.71,,,,
751,06/17/2023 20:18:08,27.67,,,,
752,06/17/2023 20:28:08,27.63,,,,
753,06/17/2023 20:38:08,27.67,,,,
754,06/17/2023 20:48:08,27.63,,,,
755,06/17/2023 20:58:08,27.63,,,,
756,06/17/2023 21:08:08,27.58,,,,
757,06/17/2023 21:18:08,27.58,,,,
758,06/17/2023 21:28:08,27.54,,,,
759,06/17/2023 21:38:08,27.54,,,,
760,06/17/2023 21:48:08,27.50,,,,
761,06/17/2023 21:58:08,27.50,,,,
762,06/17/2023 22:08:08,27.50,,,,
763,06/17/2023 22:18:08,27.50,,,,
764,06/17/2023 22:28:08,27.45,,,,
765,06/17/2023 22:38:08,27.50,,,,
766,06/17/2023 22:48:08,27.50,,,,
767,06/17/2023 22:58:08,27.50,,,,
768,06/17/2023 23:08:08,27.50,,,,
769,06/17/2023 23:18:08,27.50,,,,
770,06/17/2023 23:28:08,27.54,,,,
771,06/17/2023 23:38:08,27.45,,,,
772,06/17/2023 23:48:08,27.50,,,,
773,06/17/2023 23:58:08,27.50,,,,
774,06/18/2023 00:08:08,27.50,,,,
775,06/18/2023 00:18:08,27.45,,,,
776,06/18/2023 00:28:08,27.50,,,,
777,06/18/2023 00:38:08,27.45,,,,
778,06/18/2023 00:48:08,27.45,,,,
779,06/18/2023 00:58:08,27.50,,,,
780,06/18/2023 01:08:08,27.45,,,,
781,06/18/2023 01:18:08,27.45,,,,
782,06/18/2023 01:28:08,27.45,,,,
783,06/18/2023 01:38:08,27.41,,,,
784,06/18/2023 01:48:08,27.45,,,,
785,06/18/2023 01:58:08,27.45,,,,
786,06/18/2023 02:08:08,27.45,,,,
787,06/18/2023 02:18:08,27.41,,,,
788,06/18/2023 02:28:08,27.41,,,,
789,06/18/2023 02:38:08,27.41,,,,
790,06/18/2023 02:48:08,27.37,,,,
791,06/18/2023 02:58:08,27.45,,,,
792,06/18/2023 03:08:08,27.41,,,,
793,06/18/2023 03:18:08,27.45,,,,
794,06/18/2023 03:28:08,27.45,,,,
795,06/18/2023 03:38:08,27.45,,,,
796,06/18/2023 03:48:08,27.45,,,,
797,06/18/2023 03:58:08,27.45,,,,
798,06/18/2023 04:08:08,27.41,,,,
799,06/18/2023 04:18:08,27.50,,,,
800,06/18/2023 04:28:08,27.50,,,,
801,06/18/2023 04:38:08,27.50,,,,
802,06/18/2023 04:48:08,27.41,,,,
803,06/18/2023 04:58:08,27.45,,,,
804,06/18/2023 05:08:08,27.45,,,,
805,06/18/2023 05:18:08,27.41,,,,
806,06/18/2023 05:28:08,27.37,,,,
807,06/18/2023 05:38:08,27.37,,,,
808,06/18/2023 05:48:08,27.45,,,,
809,06/18/2023 05:58:08,27.41,,,,
810,06/18/2023 06:08:08,27.41,,,,
811,06/18/2023 06:18:08,27.50,,,,
812,06/18/2023 06:28:08,27.50,,,,
813,06/18/2023 06:38:08,27.50,,,,
814,06/18/2023 06:48:08,27.50,,,,
815,06/18/2023 06:58:08,27.54,,,,
816,06/18/2023 07:08:08,27.58,,,,
817,06/18/2023 07:18:08,27.58,,,,
818,06/18/2023 07:28:08,27.67,,,,
819,06/18/2023 07:38:08,27.67,,,,
820,06/18/2023 07:48:08,27.67,,,,
821,06/18/2023 07:58:08,27.71,,,,
822,06/18/2023 08:08:08,27.71,,,,
823,06/18/2023 08:18:08,27.75,,,,
824,06/18/2023 08:28:08,27.84,,,,
825,06/18/2023 08:38:08,27.84,,,,
826,06/18/2023 08:48:08,27.88,,,,
827,06/18/2023 08:58:08,28.01,,,,
828,06/18/2023 09:08:08,28.14,,,,
829,06/18/2023 09:18:08,28.23,,,,
830,06/18/2023 09:28:08,28.23,,,,
831,06/18/2023 09:38:08,28.31,,,,
832,06/18/2023 09:48:08,28.40,,,,
833,06/18/2023 09:58:08,28.53,,,,
834,06/18/2023 10:08:08,28.61,,,,
835,06/18/2023 10:18:08,28.61,,,,
836,06/18/2023 10:28:08,28.74,,,,
837,06/18/2023 10:38:08,28.78,,,,
838,06/18/2023 10:48:08,28.83,,,,
839,06/18/2023 10:58:08,28.87,,,,
840,06/18/2023 11:08:08,28.91,,,,
841,06/18/2023 11:18:08,28.91,,,,
842,06/18/2023 11:28:08,28.91,,,,
843,06/18/2023 11:38:08,28.95,,,,
844,06/18/2023 11:48:08,29.08,,,,
845,06/18/2023 11:58:08,29.00,,,,
846,06/18/2023 12:08:08,29.00,,,,
847,06/18/2023 12:18:08,29.00,,,,
848,06/18/2023 12:28:08,29.04,,,,
849,06/18/2023 12:38:08,29.00,,,,
850,06/18/2023 12:48:08,29.08,,,,
851,06/18/2023 12:58:08,29.00,,,,
852,06/18/2023 13:08:08,29.04,,,,
853,06/18/2023 13:18:08,29.04,,,,
854,06/18/2023 13:28:08,29.00,,,,
855,06/18/2023 13:38:08,29.00,,,,
856,06/18/2023 13:48:08,29.04,,,,
857,06/18/2023 13:58:08,29.04,,,,
858,06/18/2023 14:08:08,29.08,,,,
859,06/18/2023 14:18:08,29.08,,,,
860,06/18/2023 14:28:08,29.00,,,,
861,06/18/2023 14:38:08,29.00,,,,
862,06/18/2023 14:48:08,28.95,,,,
863,06/18/2023 14:58:08,28.87,,,,
864,06/18/2023 15:08:08,28.91,,,,
865,06/18/2023 15:18:08,28.87,,,,
866,06/18/2023 15:28:08,28.83,,,,
867,06/18/2023 15:38:08,28.74,,,,
868,06/18/2023 15:48:08,28.65,,,,
869,06/18/2023 15:58:08,28.65,,,,
870,06/18/2023 16:08:08,28.61,,,,
871,06/18/2023 16:18:08,28.57,,,,
872,06/18/2023 16:28:08,28.53,,,,
873,06/18/2023 16:38:08,28.48,,,,
874,06/18/2023 16:48:08,28.40,,,,
875,06/18/2023 16:58:08,28.35,,,,
876,06/18/2023 17:08:08,28.31,,,,
877,06/18/2023 17:18:08,28.23,,,,
878,06/18/2023 17:28:08,28.27,,,,
879,06/18/2023 17:38:08,28.18,,,,
880,06/18/2023 17:48:08,28.18,,,,
881,06/18/2023 17:58:08,28.10,,,,
882,06/18/2023 18:08:08,28.10,,,,
883,06/18/2023 18:18:08,28.10,,,,
884,06/18/2023 18:28:08,28.05,,,,
885,06/18/2023 18:38:08,28.05,,,,
886,06/18/2023 18:48:08,28.05,,,,
887,06/18/2023 18:58:08,28.05,,,,
888,06/18/2023 19:08:08,28.05,,,,
889,06/18/2023 19:18:08,28.05,,,,
890,06/18/2023 19:28:08,28.10,,,,
891,06/18/2023 19:38:08,27.97,,,,
892,06/18/2023 19:48:08,28.05,,,,
893,06/18/2023 19:58:08,28.05,,,,
894,06/18/2023 20:08:08,28.05,,,,
895,06/18/2023 20:18:08,28.05,,,,
896,06/18/2023 20:28:08,28.05,,,,
897,06/18/2023 20:38:08,28.10,,,,
898,06/18/2023 20:48:08,28.10,,,,
899,06/18/2023 20:58:08,28.01,,,,
900,06/18/2023 21:08:08,28.10,,,,
901,06/18/2023 21:18:08,28.01,,,,
902,06/18/2023 21:28:08,28.01,,,,
903,06/18/2023 21:38:08,28.05,,,,
904,06/18/2023 21:48:08,28.01,,,,
905,06/18/2023 21:58:08,28.01,,,,
906,06/18/2023 22:08:08,28.01,,,,
907,06/18/2023 22:18:08,27.97,,,,
908,06/18/2023 22:28:08,27.97,,,,
909,06/18/2023 22:38:08,27.97,,,,
910,06/18/2023 22:48:08,27.97,,,,
911,06/18/2023 22:58:08,27.93,,,,
912,06/18/2023 23:08:08,27.97,,,,
913,06/18/2023 23:18:08,27.97,,,,
914,06/18/2023 23:28:08,27.97,,,,
915,06/18/2023 23:38:08,27.97,,,,
916,06/18/2023 23:48:08,27.97,,,,
917,06/18/2023 23:58:08,27.97,,,,
918,06/19/2023 00:08:08,27.93,,,,
919,06/19/2023 00:18:08,27.97,,,,
920,06/19/2023 00:28:08,27.97,,,,
921,06/19/2023 00:38:08,27.93,,,,
922,06/19/2023 00:48:08,27.93,,,,
923,06/19/2023 00:58:08,27.97,,,,
924,06/19/2023 01:08:08,27.97,,,,
925,06/19/2023 01:18:08,27.93,,,,
926,06/19/2023 01:28:08,27.97,,,,
927,06/19/2023 01:38:08,27.97,,,,
928,06/19/2023 01:48:08,27.93,,,,
929,06/19/2023 01:58:08,27.88,,,,
930,06/19/2023 02:08:08,27.93,,,,
931,06/19/2023 02:18:08,27.97,,,,
932,06/19/2023 02:28:08,27.93,,,,
933,06/19/2023 02:38:08,27.93,,,,
934,06/19/2023 02:48:08,27.88,,,,
935,06/19/2023 02:58:08,27.88,,,,
936,06/19/2023 03:08:08,27.88,,,,
937,06/19/2023 03:18:08,27.84,,,,
938,06/19/2023 03:28:08,27.84,,,,
939,06/19/2023 03:38:08,27.84,,,,
940,06/19/2023 03:48:08,27.80,,,,
941,06/19/2023 03:58:08,27.84,,,,
942,06/19/2023 04:08:08,27.75,,,,
943,06/19/2023 04:18:08,27.80,,,,
944,06/19/2023 04:28:08,27.75,,,,
945,06/19/2023 04:38:08,27.80,,,,
946,06/19/2023 04:48:08,27.84,,,,
947,06/19/2023 04:58:08,27.75,,,,
948,06/19/2023 05:08:08,27.75,,,,
949,06/19/2023 05:18:08,27.71,,,,
950,06/19/2023 05:28:08,27.75,,,,
951,06/19/2023 05:38:08,27.71,,,,
952,06/19/2023 05:48:08,27.71,,,,
953,06/19/2023 05:58:08,27.67,,,,
954,06/19/2023 06:08:08,27.71,,,,
955,06/19/2023 06:18:08,27.75,,,,
956,06/19/2023 06:28:08,27.75,,,,
957,06/19/2023 06:38:08,27.71,,,,
958,06/19/2023 06:48:08,27.67,,,,
959,06/19/2023 06:58:08,27.67,,,,
960,06/19/2023 07:08:08,27.75,,,,
961,06/19/2023 07:18:08,27.75,,,,
962,06/19/2023 07:28:08,27.80,,,,
963,06/19/2023 07:38:08,27.84,,,,
964,06/19/2023 07:48:08,27.80,,,,
965,06/19/2023 07:58:08,27.88,,,,
966,06/19/2023 08:08:08,27.93,,,,
967,06/19/2023 08:18:08,27.97,,,,
968,06/19/2023 08:28:08,27.97,,,,
969,06/19/2023 08:38:08,28.10,,,,
970,06/19/2023 08:48:08,28.18,,,,
971,06/19/2023 08:58:08,28.31,,,,
972,06/19/2023 09:08:08,28.40,,,,
973,06/19/2023 09:18:08,28.48,,,,
974,06/19/2023 09:28:08,28.57,,,,
975,06/19/2023 09:38:08,28.61,,,,
976,06/19/2023 09:48:08,28.70,,,,
977,06/19/2023 09:58:08,28.74,,,,
978,06/19/2023 10:08:08,28.78,,,,
979,06/19/2023 10:18:08,28.83,,,,
980,06/19/2023 10:28:08,28.95,,,,
981,06/19/2023 10:38:08,28.95,,,,
982,06/19/2023 10:48:08,29.04,,,,
983,06/19/2023 10:58:08,29.04,,,,
984,06/19/2023 11:08:08,29.08,,,,
985,06/19/2023 11:18:08,29.13,,,,
986,06/19/2023 11:28:08,29.17,,,,
987,06/19/2023 11:38:08,29.17,,,,
988,06/19/2023 11:48:08,29.17,,,,
989,06/19/2023 11:58:08,29.21,,,,
990,06/19/2023 12:08:08,29.26,,,,
991,06/19/2023 12:18:08,29.21,,,,
992,06/19/2023 12:28:08,29.26,,,,
993,06/19/2023 12:38:08,29.21,,,,
994,06/19/2023 12:48:08,29.26,,,,
995,06/19/2023 12:58:08,29.21,,,,
996,06/19/2023 13:08:08,29.26,,,,
997,06/19/2023 13:18:08,29.30,,,,
998,06/19/2023 13:28:08,29.26,,,,
999,06/19/2023 13:38:08,29.21,,,,
1000,06/19/2023 13:48:08,29.26,,,,
1001,06/19/2023 13:58:08,29.26,,,,
1002,06/19/2023 14:08:08,29.30,,,,
1003,06/19/2023 14:18:08,29.26,,,,
1004,06/19/2023 14:28:08,29.30,,,,
1005,06/19/2023 14:38:08,29.26,,,,
1006,06/19/2023 14:48:08,29.26,,,,
1007,06/19/2023 14:58:08,29.21,,,,
1008,06/19/2023 15:08:08,29.21,,,,
1009,06/19/2023 15:18:08,29.21,,,,
1010,06/19/2023 15:28:08,29.17,,,,
1011,06/19/2023 15:38:08,29.08,,,,
1012,06/19/2023 15:48:08,29.00,,,,
1013,06/19/2023 15:58:08,28.95,,,,
1014,06/19/2023 16:08:08,28.95,,,,
1015,06/19/2023 16:18:08,28.83,,,,
1016,06/19/2023 16:28:08,28.83,,,,
1017,06/19/2023 16:38:08,28.74,,,,
1018,06/19/2023 16:48:08,28.65,,,,
1019,06/19/2023 16:58:08,28.61,,,,
1020,06/19/2023 17:08:08,28.57,,,,
1021,06/19/2023 17:18:08,28.53,,,,
1022,06/19/2023 17:28:08,28.44,,,,
1023,06/19/2023 17:38:08,28.44,,,,
1024,06/19/2023 17:48:08,28.40,,,,
1025,06/19/2023 17:58:08,28.31,,,,
1026,06/19/2023 18:08:08,28.31,,,,
1027,06/19/2023 18:18:08,28.35,,,,
1028,06/19/2023 18:28:08,28.27,,,,
1029,06/19/2023 18:38:08,28.27,,,,
1030,06/19/2023 18:48:08,28.23,,,,
1031,06/19/2023 18:58:08,28.27,,,,
1032,06/19/2023 19:08:08,28.23,,,,
1033,06/19/2023 19:18:08,28.18,,,,
1034,06/19/2023 19:28:08,28.23,,,,
1035,06/19/2023 19:38:08,28.23,,,,
1036,06/19/2023 19:48:08,28.18,,,,
1037,06/19/2023 19:58:08,28.14,,,,
1038,06/19/2023 20:08:08,28.10,,,,
1039,06/19/2023 20:18:08,28.14,,,,
1040,06/19/2023 20:28:08,28.05,,,,
1041,06/19/2023 20:38:08,28.05,,,,
1042,06/19/2023 20:48:08,28.01,,,,
1043,06/19/2023 20:58:08,28.01,,,,
1044,06/19/2023 21:08:08,27.97,,,,
1045,06/19/2023 21:18:08,27.97,,,,
1046,06/19/2023 21:28:08,27.93,,,,
1047,06/19/2023 21:38:08,27.88,,,,
1048,06/19/2023 21:48:08,27.88,,,,
1049,06/19/2023 21:58:08,27.88,,,,
1050,06/19/2023 22:08:08,27.84,,,,
1051,06/19/2023 22:18:08,27.80,,,,
1052,06/19/2023 22:28:08,27.75,,,,
1053,06/19/2023 22:38:08,27.75,,,,
1054,06/19/2023 22:48:08,27.80,,,,
1055,06/19/2023 22:58:08,27.71,,,,
1056,06/19/2023 23:08:08,27.67,,,,
1057,06/19/2023 23:18:08,27.71,,,,
1058,06/19/2023 23:28:08,27.67,,,,
1059,06/19/2023 23:38:08,27.67,,,,
1060,06/19/2023 23:48:08,27.58,,,,
1061,06/19/2023 23:58:08,27.58,,,,
1062,06/20/2023 00:08:08,27.58,,,,
1063,06/20/2023 00:18:08,27.54,,,,
1064,06/20/2023 00:28:08,27.50,,,,
1065,06/20/2023 00:38:08,27.50,,,,
1066,06/20/2023 00:48:08,27.45,,,,
1067,06/20/2023 00:58:08,27.45,,,,
1068,06/20/2023 01:08:08,27.45,,,,
1069,06/20/2023 01:18:08,27.37,,,,
1070,06/20/2023 01:28:08,27.37,,,,
1071,06/20/2023 01:38:08,27.37,,,,
1072,06/20/2023 01:48:08,27.32,,,,
1073,06/20/2023 01:58:08,27.32,,,,
1074,06/20/2023 02:08:08,27.37,,,,
1075,06/20/2023 02:18:08,27.28,,,,
1076,06/20/2023 02:28:08,27.28,,,,
1077,06/20/2023 02:38:08,27.28,,,,
1078,06/20/2023 02:48:08,27.24,,,,
1079,06/20/2023 02:58:08,27.28,,,,
1080,06/20/2023 03:08:08,27.24,,,,
1081,06/20/2023 03:18:08,27.20,,,,
1082,06/20/2023 03:28:08,27.24,,,,
1083,06/20/2023 03:38:08,27.24,,,,
1084,06/20/2023 03:48:08,27.20,,,,
1085,06/20/2023 03:58:08,27.24,,,,
1086,06/20/2023 04:08:08,27.20,,,,
1087,06/20/2023 04:18:08,27.15,,,,
1088,06/20/2023 04:28:08,27.20,,,,
1089,06/20/2023 04:38:08,27.20,,,,
1090,06/20/2023 04:48:08,27.15,,,,
1091,06/20/2023 04:58:08,27.15,,,,
1092,06/20/2023 05:08:08,27.20,,,,
1093,06/20/2023 05:18:08,27.20,,,,
1094,06/20/2023 05:28:08,27.20,,,,
1095,06/20/2023 05:38:08,27.20,,,,
1096,06/20/2023 05:48:08,27.15,,,,
1097,06/20/2023 05:58:08,27.11,,,,
1098,06/20/2023 06:08:08,27.11,,,,
1099,06/20/2023 06:18:08,27.07,,,,
1100,06/20/2023 06:28:08,27.11,,,,
1101,06/20/2023 06:38:08,27.11,,,,
1102,06/20/2023 06:48:08,27.11,,,,
1103,06/20/2023 06:58:08,27.11,,,,
1104,06/20/2023 07:08:08,27.07,,,,
1105,06/20/2023 07:18:08,27.15,,,,
1106,06/20/2023 07:28:08,27.15,,,,
1107,06/20/2023 07:38:08,27.20,,,,
1108,06/20/2023 07:48:08,27.24,,,,
1109,06/20/2023 07:58:08,27.28,,,,
1110,06/20/2023 08:08:08,27.32,,,,
1111,06/20/2023 08:18:08,27.37,,,,
1112,06/20/2023 08:28:08,27.41,,,,
1113,06/20/2023 08:38:08,27.50,,,,
1114,06/20/2023 08:48:08,27.50,,,,
1115,06/20/2023 08:58:08,27.58,,,,
1116,06/20/2023 09:08:08,27.75,,,,
1117,06/20/2023 09:18:08,27.84,,,,
1118,06/20/2023 09:28:08,27.93,,,,
1119,06/20/2023 09:38:08,28.10,,,,
1120,06/20/2023 09:48:08,28.18,,,,
1121,06/20/2023 09:58:08,28.31,,,,
1122,06/20/2023 10:08:08,28.44,,,,
1123,06/20/2023 10:18:08,28.61,,,,
1124,06/20/2023 10:28:08,28.70,,,,
1125,06/20/2023 10:38:08,28.70,,,,
1126,06/20/2023 10:48:08,28.83,,,,
1127,06/20/2023 10:58:08,28.87,,,,
1128,06/20/2023 11:08:08,28.91,,,,
1129,06/20/2023 11:18:08,29.00,,,,
1130,06/20/2023 11:28:08,29.08,,,,
1131,06/20/2023 11:38:08,29.17,,,,
1132,06/20/2023 11:48:08,29.17,,,,
1133,06/20/2023 11:58:08,29.26,,,,
1134,06/20/2023 12:08:08,29.34,,,,
1135,06/20/2023 12:18:08,29.38,,,,
1136,06/20/2023 12:28:08,29.43,,,,
1137,06/20/2023 12:38:08,29.47,,,,
1138,06/20/2023 12:48:08,29.56,,,,
1139,06/20/2023 12:58:08,29.51,,,,
1140,06/20/2023 13:08:08,29.51,,,,
1141,06/20/2023 13:18:08,29.56,,,,
1142,06/20/2023 13:28:08,29.60,,,,
1143,06/20/2023 13:38:08,29.64,,,,
1144,06/20/2023 13:48:08,29.60,,,,
1145,06/20/2023 13:58:08,29.60,,,,
1146,06/20/2023 14:08:08,29.60,,,,
1147,06/20/2023 14:18:08,29.64,,,,
1148,06/20/2023 14:28:08,29.60,,,,
1149,06/20/2023 14:38:08,29.60,,,,
1150,06/20/2023 14:48:08,29.68,,,,
1151,06/20/2023 14:58:08,29.64,,,,
1152,06/20/2023 15:08:08,29.64,,,,
1153,06/20/2023 15:18:08,29.64,,,,
1154,06/20/2023 15:28:08,29.64,,,,
1155,06/20/2023 15:38:08,29.64,,,,
1156,06/20/2023 15:48:08,29.56,,,,
1157,06/20/2023 15:58:08,29.56,,,,
1158,06/20/2023 16:08:08,29.51,,,,
1159,06/20/2023 16:18:08,29.47,,,,
1160,06/20/2023 16:28:08,29.38,,,,
1161,06/20/2023 16:38:08,29.38,,,,
1162,06/20/2023 16:48:08,29.34,,,,
1163,06/20/2023 16:58:08,29.21,,,,
1164,06/20/2023 17:08:08,29.13,,,,
1165,06/20/2023 17:18:08,29.08,,,,
1166,06/20/2023 17:28:08,29.00,,,,
1167,06/20/2023 17:38:08,28.91,,,,
1168,06/20/2023 17:48:08,28.87,,,,
1169,06/20/2023 17:58:08,28.87,,,,
1170,06/20/2023 18:08:08,28.78,,,,
1171,06/20/2023 18:18:08,28.78,,,,
1172,06/20/2023 18:28:08,28.70,,,,
1173,06/20/2023 18:38:08,28.70,,,,
1174,06/20/2023 18:48:08,28.65,,,,
1175,06/20/2023 18:58:08,28.65,,,,
1176,06/20/2023 19:08:08,28.57,,,,
1177,06/20/2023 19:18:08,28.53,,,,
1178,06/20/2023 19:28:08,28.48,,,,
1179,06/20/2023 19:38:08,28.48,,,,
1180,06/20/2023 19:48:08,28.40,,,,
1181,06/20/2023 19:58:08,28.35,,,,
1182,06/20/2023 20:08:08,28.40,,,,
1183,06/20/2023 20:18:08,28.31,,,,
1184,06/20/2023 20:28:08,28.27,,,,
1185,06/20/2023 20:38:08,28.23,,,,
1186,06/20/2023 20:48:08,28.27,,,,
1187,06/20/2023 20:58:08,28.23,,,,
1188,06/20/2023 21:08:08,28.18,,,,
1189,06/20/2023 21:18:08,28.10,,,,
1190,06/20/2023 21:28:08,28.10,,,,
1191,06/20/2023 21:38:08,28.01,,,,
1192,06/20/2023 21:48:08,28.01,,,,
1193,06/20/2023 21:58:08,27.93,,,,
1194,06/20/2023 22:08:08,27.93,,,,
1195,06/20/2023 22:18:08,27.84,,,,
1196,06/20/2023 22:28:08,27.88,,,,
1197,06/20/2023 22:38:08,27.84,,,,
1198,06/20/2023 22:48:08,27.84,,,,
1199,06/20/2023 22:58:08,27.75,,,,
1200,06/20/2023 23:08:08,27.71,,,,
