#,Date-Time (French Polynesia Standard Time),Ch:1 - Hot_sump   (°C),Chan 1 Alarm Tripped,Chan 1 Alarm Cleared,Button Down,Button Up,Host Connected,End of File
1097,07/12/2023 11:16:32,29.43,,,,,,
1098,07/12/2023 11:26:32,29.43,,,,,,
1099,07/12/2023 11:36:32,29.47,,,,,,
1100,07/12/2023 11:46:32,29.51,,,,,,
1101,07/12/2023 11:56:32,29.60,,,,,,
1102,07/12/2023 12:06:32,29.60,,,,,,
1103,07/12/2023 12:16:32,29.56,,,,,,
1104,07/12/2023 12:26:32,29.56,,,,,,
1105,07/12/2023 12:36:32,29.60,,,,,,
1106,07/12/2023 12:46:32,29.64,,,,,,
1107,07/12/2023 12:56:32,29.64,,,,,,
1108,07/12/2023 13:06:32,29.64,,,,,,
1109,07/12/2023 13:16:32,29.64,,,,,,
1110,07/12/2023 13:26:32,29.60,,,,,,
1111,07/12/2023 13:36:32,29.64,,,,,,
1112,07/12/2023 13:46:32,29.64,,,,,,
1113,07/12/2023 13:56:32,29.73,,,,,,
1114,07/12/2023 14:06:32,29.77,,,,,,
1115,07/12/2023 14:16:32,29.81,,,,,,
1116,07/12/2023 14:26:32,29.86,,,,,,
1117,07/12/2023 14:36:32,29.77,,,,,,
1118,07/12/2023 14:46:32,29.77,,,,,,
1119,07/12/2023 14:56:32,29.64,,,,,,
1120,07/12/2023 15:06:32,29.64,,,,,,
1121,07/12/2023 15:16:32,29.64,,,,,,
1122,07/12/2023 15:26:32,29.64,,,,,,
1123,07/12/2023 15:36:32,29.64,,,,,,
1124,07/12/2023 15:46:32,29.56,,,,,,
1125,07/12/2023 15:56:32,29.81,,,,,,
1126,07/12/2023 16:06:32,29.43,,,,,,
1127,07/12/2023 16:16:32,29.47,,,,,,
1128,07/12/2023 16:26:32,29.30,,,,,,
1129,07/12/2023 16:36:32,29.26,,,,,,
1130,07/12/2023 16:46:32,29.26,,,,,,
1131,07/12/2023 16:56:32,29.26,,,,,,
1132,07/12/2023 17:06:32,29.26,,,,,,
1133,07/12/2023 17:16:32,29.30,,,,,,
1134,07/12/2023 17:26:32,29.30,,,,,,
1135,07/12/2023 17:36:32,29.30,,,,,,
1136,07/12/2023 17:46:32,29.26,,,,,,
1137,07/12/2023 17:56:32,29.30,,,,,,
1138,07/12/2023 18:06:32,29.26,,,,,,
1139,07/12/2023 18:16:32,29.26,,,,,,
1140,07/12/2023 18:26:32,29.21,,,,,,
1141,07/12/2023 18:36:32,29.21,,,,,,
1142,07/12/2023 18:46:32,29.30,,,,,,
1143,07/12/2023 18:56:32,29.26,,,,,,
1144,07/12/2023 19:06:32,29.26,,,,,,
1145,07/12/2023 19:16:32,29.30,,,,,,
1146,07/12/2023 19:26:32,29.30,,,,,,
1147,07/12/2023 19:36:32,29.30,,,,,,
1148,07/12/2023 19:46:32,29.30,,,,,,
1149,07/12/2023 19:56:32,29.30,,,,,,
1150,07/12/2023 20:06:32,29.30,,,,,,
1151,07/12/2023 20:16:32,29.30,,,,,,
1152,07/12/2023 20:26:32,29.26,,,,,,
1153,07/12/2023 20:36:32,29.26,,,,,,
1154,07/12/2023 20:46:32,29.21,,,,,,
1155,07/12/2023 20:56:32,29.26,,,,,,
1156,07/12/2023 21:06:32,29.26,,,,,,
1157,07/12/2023 21:16:32,29.26,,,,,,
1158,07/12/2023 21:26:32,29.26,,,,,,
1159,07/12/2023 21:36:32,29.21,,,,,,
1160,07/12/2023 21:46:32,29.30,,,,,,
1161,07/12/2023 21:56:32,29.30,,,,,,
1162,07/12/2023 22:06:32,29.30,,,,,,
1163,07/12/2023 22:16:32,29.30,,,,,,
1164,07/12/2023 22:26:32,29.30,,,,,,
1165,07/12/2023 22:36:32,29.26,,,,,,
1166,07/12/2023 22:46:32,29.30,,,,,,
1167,07/12/2023 22:56:32,29.34,,,,,,
1168,07/12/2023 23:06:32,29.30,,,,,,
1169,07/12/2023 23:16:32,29.30,,,,,,
1170,07/12/2023 23:26:32,29.30,,,,,,
1171,07/12/2023 23:36:32,29.34,,,,,,
1172,07/12/2023 23:46:32,29.34,,,,,,
1173,07/12/2023 23:56:32,29.34,,,,,,
1174,07/13/2023 00:06:32,29.34,,,,,,
1175,07/13/2023 00:16:32,29.43,,,,,,
1176,07/13/2023 00:26:32,29.43,,,,,,
1177,07/13/2023 00:36:32,29.38,,,,,,
1178,07/13/2023 00:46:32,29.47,,,,,,
1179,07/13/2023 00:56:32,29.47,,,,,,
1180,07/13/2023 01:06:32,29.47,,,,,,
1181,07/13/2023 01:16:32,29.43,,,,,,
1182,07/13/2023 01:26:32,29.51,,,,,,
1183,07/13/2023 01:36:32,29.51,,,,,,
1184,07/13/2023 01:46:32,29.60,,,,,,
1185,07/13/2023 01:56:32,29.51,,,,,,
1186,07/13/2023 02:06:32,29.51,,,,,,
1187,07/13/2023 02:16:32,29.51,,,,,,
1188,07/13/2023 02:26:32,29.56,,,,,,
1189,07/13/2023 02:36:32,29.60,,,,,,
1190,07/13/2023 02:46:32,29.60,,,,,,
1191,07/13/2023 02:56:32,29.64,,,,,,
1192,07/13/2023 03:06:32,29.60,,,,,,
1193,07/13/2023 03:16:32,29.64,,,,,,
1194,07/13/2023 03:26:32,29.60,,,,,,
1195,07/13/2023 03:36:32,29.64,,,,,,
1196,07/13/2023 03:46:32,29.64,,,,,,
1197,07/13/2023 03:56:32,29.60,,,,,,
1198,07/13/2023 04:06:32,29.64,,,,,,
1199,07/13/2023 04:16:32,29.64,,,,,,
1200,07/13/2023 04:26:32,29.60,,,,,,
1201,07/13/2023 04:36:32,29.60,,,,,,
1202,07/13/2023 04:46:32,29.60,,,,,,
1203,07/13/2023 04:56:32,29.64,,,,,,
1204,07/13/2023 05:06:32,29.64,,,,,,
1205,07/13/2023 05:16:32,29.56,,,,,,
1206,07/13/2023 05:26:32,29.51,,,,,,
1207,07/13/2023 05:36:32,29.47,,,,,,
1208,07/13/2023 05:46:32,29.43,,,,,,
1209,07/13/2023 05:56:32,29.34,,,,,,
1210,07/13/2023 06:06:32,29.34,,,,,,
1211,07/13/2023 06:16:32,29.34,,,,,,
1212,07/13/2023 06:26:32,29.30,,,,,,
1213,07/13/2023 06:36:32,29.21,,,,,,
1214,07/13/2023 06:46:32,29.30,,,,,,
1215,07/13/2023 06:56:32,29.38,,,,,,
1216,07/13/2023 07:06:32,29.34,,,,,,
1217,07/13/2023 07:16:32,29.43,,,,,,
1218,07/13/2023 07:26:32,29.43,,,,,,
1219,07/13/2023 07:36:32,29.47,,,,,,
1220,07/13/2023 07:46:32,29.43,,,,,,
1221,07/13/2023 07:56:32,29.47,,,,,,
1222,07/13/2023 08:06:32,29.51,,,,,,
1223,07/13/2023 08:16:32,29.56,,,,,,
1224,07/13/2023 08:26:32,29.56,,,,,,
1225,07/13/2023 08:36:32,29.56,,,,,,
1226,07/13/2023 08:46:32,29.56,,,,,,
1227,07/13/2023 08:56:32,29.60,,,,,,
1228,07/13/2023 09:06:32,29.60,,,,,,
1229,07/13/2023 09:16:32,29.64,,,,,,
1230,07/13/2023 09:26:32,29.60,,,,,,
1231,07/13/2023 09:36:32,29.60,,,,,,
1232,07/13/2023 09:46:32,29.56,,,,,,
1233,07/13/2023 09:56:32,29.56,,,,,,
1234,07/13/2023 10:06:32,29.60,,,,,,
1235,07/13/2023 10:16:32,29.64,,,,,,
1236,07/13/2023 10:26:32,29.73,,,,,,
1237,07/13/2023 10:36:32,29.68,,,,,,
1238,07/13/2023 10:46:32,29.73,,,,,,
1239,07/13/2023 10:56:32,29.77,,,,,,
1240,07/13/2023 11:06:32,29.73,,,,,,
1241,07/13/2023 11:16:32,29.86,,,,,,
1242,07/13/2023 11:26:32,29.94,,,,,,
1243,07/13/2023 11:36:32,29.86,,,,,,
1244,07/13/2023 11:46:32,29.86,,,,,,
1245,07/13/2023 11:56:32,29.77,,,,,,
1246,07/13/2023 12:06:32,29.81,,,,,,
1247,07/13/2023 12:16:32,29.86,,,,,,
1248,07/13/2023 12:26:32,29.94,,,,,,
1249,07/13/2023 12:36:32,29.56,,,,,,
1250,07/13/2023 12:46:32,29.51,,,,,,
1251,07/13/2023 12:56:32,29.64,,,,,,
1252,07/13/2023 13:06:32,29.81,,,,,,
1253,07/13/2023 13:16:32,29.90,,,,,,
1254,07/13/2023 13:26:32,29.86,,,,,,
1255,07/13/2023 13:36:32,29.38,,,,,,
1256,07/13/2023 13:46:32,29.51,,,,,,
1257,07/13/2023 13:56:32,29.68,,,,,,
1258,07/13/2023 14:06:32,29.86,,,,,,
1259,07/13/2023 14:16:32,29.86,,,,,,
1260,07/13/2023 14:26:32,29.90,,,,,,
1261,07/13/2023 14:36:32,29.68,,,,,,
1262,07/13/2023 14:46:32,29.38,,,,,,
1263,07/13/2023 14:56:32,29.64,,,,,,
1264,07/13/2023 15:06:32,29.77,,,,,,
1265,07/13/2023 15:16:32,29.86,,,,,,
1266,07/13/2023 15:26:32,29.86,,,,,,
1267,07/13/2023 15:36:32,29.47,,,,,,
1268,07/13/2023 15:46:32,29.60,,,,,,
1269,07/13/2023 15:56:32,30.16,,,,,,
1270,07/13/2023 16:06:32,29.90,,,,,,
1271,07/13/2023 16:16:32,29.60,,,,,,
1272,07/13/2023 16:26:32,29.47,,,,,,
1273,07/13/2023 16:36:32,29.64,,,,,,
1274,07/13/2023 16:46:32,29.77,,,,,,
1275,07/13/2023 16:56:32,29.86,,,,,,
1276,07/13/2023 17:06:32,29.64,,,,,,
1277,07/13/2023 17:16:32,29.47,,,,,,
1278,07/13/2023 17:26:32,29.56,,,,,,
1279,07/13/2023 17:36:32,29.68,,,,,,
1280,07/13/2023 17:46:32,29.81,,,,,,
1281,07/13/2023 17:56:32,29.73,,,,,,
1282,07/13/2023 18:06:32,29.38,,,,,,
1283,07/13/2023 18:16:32,29.51,,,,,,
1284,07/13/2023 18:26:32,29.64,,,,,,
1285,07/13/2023 18:36:32,29.81,,,,,,
1286,07/13/2023 18:46:32,29.64,,,,,,
1287,07/13/2023 18:56:32,29.43,,,,,,
1288,07/13/2023 19:06:32,29.56,,,,,,
1289,07/13/2023 19:16:32,29.68,,,,,,
1290,07/13/2023 19:26:32,29.86,,,,,,
1291,07/13/2023 19:36:32,29.51,,,,,,
1292,07/13/2023 19:46:32,29.47,,,,,,
1293,07/13/2023 19:56:32,29.60,,,,,,
1294,07/13/2023 20:06:32,29.77,,,,,,
1295,07/13/2023 20:16:32,29.86,,,,,,
1296,07/13/2023 20:26:32,29.60,,,,,,
1297,07/13/2023 20:36:32,29.38,,,,,,
1298,07/13/2023 20:46:32,29.56,,,,,,
1299,07/13/2023 20:56:32,29.73,,,,,,
1300,07/13/2023 21:06:32,29.77,,,,,,
1301,07/13/2023 21:16:32,29.38,,,,,,
1302,07/13/2023 21:26:32,29.47,,,,,,
1303,07/13/2023 21:36:32,29.68,,,,,,
1304,07/13/2023 21:46:32,29.81,,,,,,
1305,07/13/2023 21:56:32,29.56,,,,,,
1306,07/13/2023 22:06:32,29.34,,,,,,
1307,07/13/2023 22:16:32,29.64,,,,,,
1308,07/13/2023 22:26:32,29.77,,,,,,
1309,07/13/2023 22:36:32,29.81,,,,,,
1310,07/13/2023 22:46:32,29.43,,,,,,
1311,07/13/2023 22:56:32,29.47,,,,,,
1312,07/13/2023 23:06:32,29.64,,,,,,
1313,07/13/2023 23:16:32,29.81,,,,,,
1314,07/13/2023 23:26:32,29.60,,,,,,
1315,07/13/2023 23:36:32,29.38,,,,,,
1316,07/13/2023 23:46:32,29.56,,,,,,
1317,07/13/2023 23:56:32,29.73,,,,,,
1318,07/14/2023 00:06:32,29.81,,,,,,
1319,07/14/2023 00:16:32,29.51,,,,,,
1320,07/14/2023 00:26:32,29.47,,,,,,
1321,07/14/2023 00:36:32,29.64,,,,,,
1322,07/14/2023 00:46:32,29.68,,,,,,
1323,07/14/2023 00:56:32,29.77,,,,,,
1324,07/14/2023 01:06:32,29.34,,,,,,
1325,07/14/2023 01:16:32,29.47,,,,,,
1326,07/14/2023 01:26:32,29.64,,,,,,
1327,07/14/2023 01:36:32,29.73,,,,,,
1328,07/14/2023 01:46:32,29.60,,,,,,
1329,07/14/2023 01:56:32,29.30,,,,,,
1330,07/14/2023 02:06:32,29.47,,,,,,
1331,07/14/2023 02:16:32,29.56,,,,,,
1332,07/14/2023 02:26:32,29.73,,,,,,
1333,07/14/2023 02:36:32,29.77,,,,,,
1334,07/14/2023 02:46:32,29.77,,,,,,
1335,07/14/2023 02:56:32,29.47,,,,,,
1336,07/14/2023 03:06:32,29.38,,,,,,
1337,07/14/2023 03:16:32,29.60,,,,,,
1338,07/14/2023 03:26:32,29.73,,,,,,
1339,07/14/2023 03:36:32,29.77,,,,,,
1340,07/14/2023 03:46:32,29.38,,,,,,
1341,07/14/2023 03:56:32,29.47,,,,,,
1342,07/14/2023 04:06:32,29.64,,,,,,
1343,07/14/2023 04:16:32,29.77,,,,,,
1344,07/14/2023 04:26:32,29.60,,,,,,
1345,07/14/2023 04:36:32,29.34,,,,,,
1346,07/14/2023 04:46:32,29.56,,,,,,
1347,07/14/2023 04:56:32,29.68,,,,,,
1348,07/14/2023 05:06:32,29.81,,,,,,
1349,07/14/2023 05:16:32,29.51,,,,,,
1350,07/14/2023 05:26:32,29.34,,,,,,
1351,07/14/2023 05:36:32,29.51,,,,,,
1352,07/14/2023 05:46:32,29.64,,,,,,
1353,07/14/2023 05:56:32,29.77,,,,,,
1354,07/14/2023 06:06:32,29.73,,,,,,
1355,07/14/2023 06:16:32,29.34,,,,,,
1356,07/14/2023 06:26:32,29.47,,,,,,
1357,07/14/2023 06:36:32,29.60,,,,,,
1358,07/14/2023 06:46:32,29.73,,,,,,
1359,07/14/2023 06:56:32,29.73,,,,,,
1360,07/14/2023 07:06:32,29.34,,,,,,
1361,07/14/2023 07:16:32,29.51,,,,,,
1362,07/14/2023 07:26:32,29.64,,,,,,
1363,07/14/2023 07:36:32,29.86,,,,,,
1364,07/14/2023 07:46:32,29.51,,,,,,
1365,07/14/2023 07:56:32,29.43,,,,,,
1366,07/14/2023 08:06:32,29.64,,,,,,
1367,07/14/2023 08:16:32,29.81,,,,,,
1368,07/14/2023 08:26:32,29.60,,,,,,
1369,07/14/2023 08:36:32,29.38,,,,,,
1370,07/14/2023 08:46:32,29.64,,,,,,
1371,07/14/2023 08:56:32,29.90,,,,,,
1372,07/14/2023 09:06:32,29.68,,,,,,
1373,07/14/2023 09:16:32,29.47,,,,,,
1374,07/14/2023 09:26:32,29.51,,,,,,
1375,07/14/2023 09:36:32,29.86,,,,,,
1376,07/14/2023 09:46:32,29.68,,,,,,
1377,07/14/2023 09:56:32,29.56,,,,,,
1378,07/14/2023 10:06:32,29.38,,,,,,
1379,07/14/2023 10:16:32,29.77,,,,,,
1380,07/14/2023 10:26:32,29.94,,,,,,
1381,07/14/2023 10:36:32,29.68,,,,,,
1382,07/14/2023 10:46:32,29.56,,,,,,
1383,07/14/2023 10:56:32,29.47,,,,,,
1384,07/14/2023 11:06:32,29.90,,,,,,
1385,07/14/2023 11:16:32,29.81,,,,,,
1386,07/14/2023 11:26:32,29.73,,,,,,
1387,07/14/2023 11:36:32,29.60,,,,,,
1388,07/14/2023 11:46:32,29.51,,,,,,
1389,07/14/2023 11:56:32,29.47,,,,,,
1390,07/14/2023 12:06:32,29.64,,,,,,
1391,07/14/2023 12:16:32,29.86,,,,,,
1392,07/14/2023 12:26:32,29.73,,,,,,
1393,07/14/2023 12:36:32,29.56,,,,,,
1394,07/14/2023 12:46:32,29.43,,,,,,
1395,07/14/2023 12:56:32,29.60,,,,,,
1396,07/14/2023 13:06:32,29.90,,,,,,
1397,07/14/2023 13:16:32,29.73,,,,,,
1398,07/14/2023 13:26:32,29.60,,,,,,
1399,07/14/2023 13:36:32,29.51,,,,,,
1400,07/14/2023 13:46:32,29.51,,,,,,
1401,07/14/2023 13:56:32,29.86,,,,,,
1402,07/14/2023 14:06:32,29.77,,,,,,
1403,07/14/2023 14:16:32,29.64,,,,,,
1404,07/14/2023 14:26:32,29.47,,,,,,
1405,07/14/2023 14:36:32,29.51,,,,,,
1406,07/14/2023 14:46:32,29.94,,,,,,
1407,07/14/2023 14:56:32,29.86,,,,,,
1408,07/14/2023 15:06:32,29.64,,,,,,
1409,07/14/2023 15:16:32,29.56,,,,,,
1410,07/14/2023 15:26:32,29.43,,,,,,
1411,07/14/2023 15:36:32,29.64,,,,,,
1412,07/14/2023 15:46:32,29.86,,,,,,
1413,07/14/2023 15:56:32,29.81,,,,,,
1414,07/14/2023 16:06:32,29.60,,,,,,
1415,07/14/2023 16:16:32,29.43,,,,,,
1416,07/14/2023 16:26:32,29.64,,,,,,
1417,07/14/2023 16:36:32,29.81,,,,,,
1418,07/14/2023 16:46:32,29.60,,,,,,
1419,07/14/2023 16:56:32,29.34,,,,,,
1420,07/14/2023 17:06:32,29.60,,,,,,
1421,07/14/2023 17:16:32,29.81,,,,,,
1422,07/14/2023 17:26:32,29.64,,,,,,
1423,07/14/2023 17:36:32,29.38,,,,,,
1424,07/14/2023 17:46:32,29.51,,,,,,
1425,07/14/2023 17:56:32,29.86,,,,,,
1426,07/14/2023 18:06:32,29.56,,,,,,
1427,07/14/2023 18:16:32,29.38,,,,,,
1428,07/14/2023 18:26:32,29.60,,,,,,
1429,07/14/2023 18:36:32,29.77,,,,,,
1430,07/14/2023 18:46:32,29.56,,,,,,
1431,07/14/2023 18:56:32,29.34,,,,,,
1432,07/14/2023 19:06:32,29.56,,,,,,
1433,07/14/2023 19:16:32,29.81,,,,,,
1434,07/14/2023 19:26:32,29.56,,,,,,
1435,07/14/2023 19:36:32,29.34,,,,,,
1436,07/14/2023 19:46:32,29.64,,,,,,
1437,07/14/2023 19:56:32,29.81,,,,,,
1438,07/14/2023 20:06:32,29.56,,,,,,
1439,07/14/2023 20:16:32,29.38,,,,,,
1440,07/14/2023 20:26:32,29.64,,,,,,
1441,07/14/2023 20:36:32,29.81,,,,,,
1442,07/14/2023 20:46:32,29.47,,,,,,
1443,07/14/2023 20:56:32,29.38,,,,,,
1444,07/14/2023 21:06:32,29.68,,,,,,
1445,07/14/2023 21:16:32,29.81,,,,,,
1446,07/14/2023 21:26:32,29.47,,,,,,
1447,07/14/2023 21:36:32,29.47,,,,,,
1448,07/14/2023 21:46:32,29.68,,,,,,
1449,07/14/2023 21:56:32,29.68,,,,,,
1450,07/14/2023 22:06:32,29.38,,,,,,
1451,07/14/2023 22:16:32,29.51,,,,,,
1452,07/14/2023 22:26:32,29.73,,,,,,
1453,07/14/2023 22:36:32,29.68,,,,,,
1454,07/14/2023 22:46:32,29.38,,,,,,
1455,07/14/2023 22:56:32,29.47,,,,,,
1456,07/14/2023 23:06:32,29.73,,,,,,
1457,07/14/2023 23:16:32,29.56,,,,,,
1458,07/14/2023 23:26:32,29.34,,,,,,
1459,07/14/2023 23:36:32,29.60,,,,,,
1460,07/14/2023 23:46:32,29.73,,,,,,
1461,07/14/2023 23:56:32,29.43,,,,,,
1462,07/15/2023 00:06:32,29.43,,,,,,
1463,07/15/2023 00:16:32,29.73,,,,,,
1464,07/15/2023 00:26:32,29.73,,,,,,
1465,07/15/2023 00:36:32,29.34,,,,,,
1466,07/15/2023 00:46:32,29.51,,,,,,
1467,07/15/2023 00:56:32,29.77,,,,,,
1468,07/15/2023 01:06:32,29.77,,,,,,
1469,07/15/2023 01:16:32,29.34,,,,,,
1470,07/15/2023 01:26:32,29.51,,,,,,
1471,07/15/2023 01:36:32,29.68,,,,,,
1472,07/15/2023 01:46:32,29.73,,,,,,
1473,07/15/2023 01:56:32,29.34,,,,,,
1474,07/15/2023 02:06:32,29.56,,,,,,
1475,07/15/2023 02:16:32,29.73,,,,,,
1476,07/15/2023 02:26:32,29.64,,,,,,
1477,07/15/2023 02:36:32,29.38,,,,,,
1478,07/15/2023 02:46:32,29.60,,,,,,
1479,07/15/2023 02:56:32,29.77,,,,,,
1480,07/15/2023 03:06:32,29.51,,,,,,
1481,07/15/2023 03:16:32,29.43,,,,,,
1482,07/15/2023 03:26:32,29.68,,,,,,
1483,07/15/2023 03:36:32,29.81,,,,,,
1484,07/15/2023 03:46:32,29.38,,,,,,
1485,07/15/2023 03:56:32,29.56,,,,,,
1486,07/15/2023 04:06:32,29.77,,,,,,
1487,07/15/2023 04:16:32,29.68,,,,,,
1488,07/15/2023 04:26:32,29.34,,,,,,
1489,07/15/2023 04:36:32,29.51,,,,,,
1490,07/15/2023 04:46:32,29.77,,,,,,
1491,07/15/2023 04:56:32,29.56,,,,,,
1492,07/15/2023 05:06:32,29.34,,,,,,
1493,07/15/2023 05:16:32,29.64,,,,,,
1494,07/15/2023 05:26:32,29.77,,,,,,
1495,07/15/2023 05:36:32,29.43,,,,,,
1496,07/15/2023 05:46:32,29.51,,,,,,
1497,07/15/2023 05:56:32,29.68,,,,,,
1498,07/15/2023 06:06:32,29.73,,,,,,
1499,07/15/2023 06:16:32,29.34,,,,,,
1500,07/15/2023 06:26:32,29.56,,,,,,
1501,07/15/2023 06:36:32,29.77,,,,,,
1502,07/15/2023 06:46:32,29.43,,,,,,
1503,07/15/2023 06:56:32,29.47,,,,,,
1504,07/15/2023 07:06:32,29.73,,,,,,
1505,07/15/2023 07:16:32,29.68,,,,,,
1506,07/15/2023 07:26:32,29.34,,,,,,
1507,07/15/2023 07:36:32,29.60,,,,,,
1508,07/15/2023 07:46:32,29.77,,,,,,
1509,07/15/2023 07:56:32,29.51,,,,,,
1510,07/15/2023 08:06:32,29.56,,,,,,
1511,07/15/2023 08:16:32,29.81,,,,,,
1512,07/15/2023 08:26:32,29.56,,,,,,
1513,07/15/2023 08:36:32,29.43,,,,,,
1514,07/15/2023 08:46:32,29.77,,,,,,
1515,07/15/2023 08:56:32,29.68,,,,,,
1516,07/15/2023 09:06:32,29.47,,,,,,
1517,07/15/2023 09:16:32,29.51,,,,,,
1518,07/15/2023 09:26:32,29.86,,,,,,
1519,07/15/2023 09:36:32,29.73,,,,,,
1520,07/15/2023 09:46:32,29.47,,,,,,
1521,07/15/2023 09:56:32,29.38,,,,,,
1522,07/15/2023 10:06:32,29.64,,,,,,
1523,07/15/2023 10:16:32,29.77,,,,,,
1524,07/15/2023 10:26:32,29.47,,,,,,
1525,07/15/2023 10:36:32,29.43,,,,,,
1526,07/15/2023 10:46:32,29.64,,,,,,
1527,07/15/2023 10:56:32,29.81,,,,,,
1528,07/15/2023 11:06:32,29.51,,,,,,
1529,07/15/2023 11:16:32,29.38,,,,,,
1530,07/15/2023 11:26:32,29.73,,,,,,
1531,07/15/2023 11:36:32,29.73,,,,,,
1532,07/15/2023 11:46:32,29.51,,,,,,
1533,07/15/2023 11:56:32,29.38,,,,,,
1534,07/15/2023 12:06:32,29.77,,,,,,
1535,07/15/2023 12:16:32,29.73,,,,,,
1536,07/15/2023 12:26:32,29.64,,,,,,
1537,07/15/2023 12:36:32,29.47,,,,,,
1538,07/15/2023 12:46:32,29.47,,,,,,
1539,07/15/2023 12:56:32,29.47,,,,,,
1540,07/15/2023 13:06:32,29.43,,,,,,
1541,07/15/2023 13:16:32,29.38,,,,,,
1542,07/15/2023 13:26:32,29.51,,,,,,
1543,07/15/2023 13:36:32,29.86,,,,,,
1544,07/15/2023 13:46:32,29.73,,,,,,
1545,07/15/2023 13:56:32,29.56,,,,,,
1546,07/15/2023 14:06:32,29.51,,,,,,
1547,07/15/2023 14:16:32,29.43,,,,,,
1548,07/15/2023 14:26:32,29.38,,,,,,
1549,07/15/2023 14:36:32,29.77,,,,,,
1550,07/15/2023 14:46:32,29.77,,,,,,
1551,07/15/2023 14:56:32,29.68,,,,,,
1552,07/15/2023 15:06:32,29.60,,,,,,
1553,07/15/2023 15:16:32,29.51,,,,,,
1554,07/15/2023 15:26:32,29.43,,,,,,
1555,07/15/2023 15:36:32,29.43,,,,,,
1556,07/15/2023 15:46:32,29.86,,,,,,
1557,07/15/2023 15:56:32,30.07,,,,,,
1558,07/15/2023 16:06:32,29.56,,,,,,
1559,07/15/2023 16:16:32,29.43,,,,,,
1560,07/15/2023 16:26:32,29.51,,,,,,
1561,07/15/2023 16:36:32,29.86,,,,,,
1562,07/15/2023 16:46:32,29.60,,,,,,
1563,07/15/2023 16:56:32,29.43,,,,,,
1564,07/15/2023 17:06:32,29.51,,,,,,
1565,07/15/2023 17:16:32,29.77,,,,,,
1566,07/15/2023 17:26:32,29.43,,,,,,
1567,07/15/2023 17:36:32,29.47,,,,,,
1568,07/15/2023 17:46:32,29.73,,,,,,
1569,07/15/2023 17:56:32,29.60,,,,,,
1570,07/15/2023 18:06:32,29.34,,,,,,
1571,07/15/2023 18:16:32,29.56,,,,,,
1572,07/15/2023 18:26:32,29.73,,,,,,
1573,07/15/2023 18:36:32,29.47,,,,,,
1574,07/15/2023 18:46:32,29.34,,,,,,
1575,07/15/2023 18:56:32,29.73,,,,,,
1576,07/15/2023 19:06:32,29.64,,,,,,
1577,07/15/2023 19:16:32,29.34,,,,,,
1578,07/15/2023 19:26:32,29.47,,,,,,
1579,07/15/2023 19:36:32,29.77,,,,,,
1580,07/15/2023 19:46:32,29.56,,,,,,
1581,07/15/2023 19:56:32,29.34,,,,,,
1582,07/15/2023 20:06:32,29.64,,,,,,
1583,07/15/2023 20:16:32,29.68,,,,,,
1584,07/15/2023 20:26:32,29.38,,,,,,
1585,07/15/2023 20:36:32,29.56,,,,,,
1586,07/15/2023 20:46:32,29.77,,,,,,
1587,07/15/2023 20:56:32,29.51,,,,,,
1588,07/15/2023 21:06:32,29.38,,,,,,
1589,07/15/2023 21:16:32,29.73,,,,,,
1590,07/15/2023 21:26:32,29.64,,,,,,
1591,07/15/2023 21:36:32,29.30,,,,,,
1592,07/15/2023 21:46:32,29.56,,,,,,
1593,07/15/2023 21:56:32,29.81,,,,,,
1594,07/15/2023 22:06:32,29.47,,,,,,
1595,07/15/2023 22:16:32,29.38,,,,,,
1596,07/15/2023 22:26:32,29.68,,,,,,
1597,07/15/2023 22:36:32,29.60,,,,,,
1598,07/15/2023 22:46:32,29.34,,,,,,
1599,07/15/2023 22:56:32,29.47,,,,,,
1600,07/15/2023 23:06:32,29.81,,,,,,
1601,07/15/2023 23:16:32,29.47,,,,,,
1602,07/15/2023 23:26:32,29.38,,,,,,
1603,07/15/2023 23:36:32,29.64,,,,,,
1604,07/15/2023 23:46:32,29.73,,,,,,
1605,07/15/2023 23:56:32,29.38,,,,,,
1606,07/16/2023 00:06:32,29.51,,,,,,
1607,07/16/2023 00:16:32,29.77,,,,,,
1608,07/16/2023 00:26:32,29.56,,,,,,
1609,07/16/2023 00:36:32,29.30,,,,,,
1610,07/16/2023 00:46:32,29.64,,,,,,
1611,07/16/2023 00:56:32,29.73,,,,,,
1612,07/16/2023 01:06:32,29.43,,,,,,
1613,07/16/2023 01:16:32,29.47,,,,,,
1614,07/16/2023 01:26:32,29.77,,,,,,
1615,07/16/2023 01:36:32,29.64,,,,,,
1616,07/16/2023 01:46:32,29.30,,,,,,
1617,07/16/2023 01:56:32,29.64,,,,,,
1618,07/16/2023 02:06:32,29.81,,,,,,
1619,07/16/2023 02:16:32,29.51,,,,,,
1620,07/16/2023 02:26:32,29.43,,,,,,
1621,07/16/2023 02:36:32,29.64,,,,,,
1622,07/16/2023 02:46:32,29.77,,,,,,
1623,07/16/2023 02:56:32,29.34,,,,,,
1624,07/16/2023 03:06:32,29.51,,,,,,
1625,07/16/2023 03:16:32,29.73,,,,,,
1626,07/16/2023 03:26:32,29.56,,,,,,
1627,07/16/2023 03:36:32,29.34,,,,,,
1628,07/16/2023 03:46:32,29.60,,,,,,
1629,07/16/2023 03:56:32,29.77,,,,,,
1630,07/16/2023 04:06:32,29.38,,,,,,
1631,07/16/2023 04:16:32,29.47,,,,,,
